text,code_frames,label
"PBBM may pabahay, scholarship sa mga OFW",10,9
"Ganito inilarawan ng isang gang leader kung paano pinatay ng limang preso ang tinaguriang middleman na si Jun Villamor sa loob ng kanyang selda sa New Bilibid Prisons dahil na rin umano sa utos ng mga jail officer na malapit kay General Gerald Bantag, ayon sa isang source na pamilyar sa imbestigasyon.",7,6
2 money changer niligwak ng BSP,7,6
Paghahatian ng dalawang manana­ya mula sa Cebu City at Metro Manila ang mahigit P82 milyon matapos nilang matumbok ang anim na winning number sa Lotto 6/42 ng Philippine Charity Sweepstakes Office (PCSO) na binola noong Martes nang gabi.,15,14
"Todas ang 49-anyos na  negosyante nang pagbabarilin ito ng riding-in-tandem sa harap ng kanyang tindahan sa Sariaya, Quezon noong Huwebes ng gabi.",7,6
BNPP hindi makatutulong sa energy crisis,2,1
Bato tutuldukan pag-abono ng mga titser,6,5
Prayoridad ng Bureau of Customs (BOC) na maipadala agad ang mga nakabinbing balikbayan box na ipinadala ng mga Overseas Filipino Worker (OFW) sa kanilang pamilya.,2,1
Sinibak sa puwesto ang dalawang pulis matapos na makuhanan ng isang netizen habang natutulong sa loob ng patrol car sa nitong Huwebes sa Cebu City.,7,6
"Pinangunahan ng Bureau of Customs Port of Zamboanga (BOC-POZ) ang pagwasak sa may kabuuang 19,419 cases at 667 reams ng smuggled cigarettes sa isang Customs-rented warehouse sa Barangay Baliwasan, Zamboanga City nitong Biyernes, na itinuturing na biggest haul ng mga illicit cigarettes sa kasaysayan ng Pilipinas.",7,6
Robin: Mga kriminal pademonyo nang pademonyo,7,6
Gasolina tatapyasan ng 1.40 kada litro,1,0
Malacañang inanunsiyo mga bagong appointee ni Marcos,13,12
Sino raw itong politiko ang bad trip sa isang Filipino-Chinese businessman dahil parang gang leader kung umasta sa kilalang golf club sa bansa?,15,14
"Inoobserbahan sa pagamutan ang isang 45-anyos na babae matapos itong pukpukin ng martilyo sa ulo ng 78-anyos na dati nitong kinakasama dahil sa pagtanggi niyang maki­pagbalikan sa huli noong Miyerkoles sa San Carlos City, Negros Occidental.",7,6
Alex Eala sablay sa Last 16 laban kay Tatjana Maria,15,14
Ako Bicol Rep Co: Taas-sahod sa gobyerno kasado na,6,5
Isasailalim sa pag-aaral ng gobyerno ang tripartite agreement sa bansang Amerika at Japan.,14,13
MARIING kinondena ni Pangulong Ferdinand `Bongbong’ Marcos Jr. ang pagpaslang kay Negros Oriental Governor Roel Degamo kahapon.,7,6
"Nasawi ang tatlong katao, kabilang ang isang mag-ama habang lima pa ang sugatan nang bumagsak ang isang puno ng Balete sa Binondo, Maynila kahapon nang hatinggabi.",9,8
Kinumpirma ni US Defense Secretary Lloyd Austin na maglalaan sila ng $100 million o P5 bilyon para sa imprastraktura ng mga Enhanced Defense Coo­peration Agreement (EDCA) site sa Pilipinas.,2,1
Laptrip si Vice President Sara Duterte matapos matawag ni Pangulong Ferdinand ‘Bongbong’ Marcos Jr. ang kanyang asawang si Liza Araneta-Marcos na First Lady Imelda.,15,14
17.5M estudyante nakaranas ng pambu-bully,4,3
UPANG maresolba ang kakulangan ng mga nurse inatasan ni Pangulong Ferdinand R. Marcos Jr. ang Commission on Higher Education  (CHED) na agad tugunan ang naturang problema dahil sa migrasyon na nakaaapekto sa paghahatid ng epektibong pangangalagang  pangkalusugan sa bansa.,2,1
BEST Center Clinic aarangkada sa QC,15,14
PBBM biyaheng Belgium para sa EU-ASEAN summit,14,13
"Higit P1 bawas-presyo sa gasolina, diesel P3 nakaamba",1,0
Isinumite ng Civil Aviation Authority of the Philippines (CAAP) sa  on public services ang listahan ng mga taong responsable sa nangyaring aberya sa Ninoy Aquino International Airport (NAIA) noong Bagong Taon.,6,5
Higit 300 pamilya nasunugan sa Mandaluyong,2,1
Naaresto ng mga tauhan ng Criminal Investigation anf Detection Group (CIDG) at lokal na pulisya ang isang aktibong sundalo sa ilegal na pagbebenta ng mga matataas na kalibre ng baril at pampasabog noong Linggo sa Cagayan De Oro.,7,6
Pinaghahanda ng Department of the Air Force Headquarters Air Mobility Command ang lahat ng  sa posibleng giyera ng Amerika at China sa 2025.,8,7
"Nilagdaan ni Pangulong Ferdinand ‘Bongbong’ Marcos Jr. ang Exe­cutive Order No. (EO) 14 upang maipatupad ang Philippine Development Plan 2023-2028, na nag­lalaman ng roadmap sa pagbangon ng ekonomiya ng Pilipinas.",6,5
"Patay ang isang taxi driver nang pagbabarilin ng isa sa dalawang hindi pa nakikilalang suspek habang ang una ay naka-upo gilid ng kalsada sa Malabon City, kahapon ng madaling-araw.",7,6
Lolo timbog sa 345K imported na ‘tobats’,7,6
Taas-singil sa insurance inawat,6,5
"Bumaba ang unemployment rate sa bansa sa 4.5% nitong Oktubre, pinakamababa mula 2019, sabi ni Philippine Statistics Authority Undersecretary Dennis Mapa kahapon.",1,0
"Arestado ang dalawang lalaki matapos masabat sa kanila ang nasa P910,000 halaga ng puslit na sigarilyo mula sa Indonesia sa isang checkpoint nitong Lunes sa Zamboanga City.",7,6
SMC nasungkit P27B Cavite-Batangas Expressway proyekto,2,1
Overpriced fertilizer tatalupan sa Senado,7,6
Zubiri binoldyak sa P150 taas-sahod,13,12
"Nagpahiwatig na si Trade Secretary Alfredo Pascual na kailangan nang payagan ang pagtaas ng suggested retail price (SRP) ng ilang basic necessities at  tulad ng de-latang sardinas at karne, gatas, kape at iba pa upang maiwasan ang tanggalan sa trabaho.",1,0
"Patay ang isang taong-gulang na sanggol na lalaki habang kritikal ang kanyang ama matapos silang atakihin ng buwaya habang sakay ng bangka at nangingisda sa karagatan ng lahad Datu sa Sabah, Malaysia.",9,8
Inaresto ng mga tauhan ng Bureau of Immigration (BI) ang dalawang ilegal na dayuhan sa magkakahiwalay na ope­rasyon sa Cebu at Maynila kamakailan.,7,6
Muling itinaas ng Civil Aeronautics Board ang fuel surcharge para sa Marso sa level 7 mula sa level 6 ngayong Pebrero.,1,0
Lumobo ng 80% ang kaso ng dengue sa Iloilo matapos na umabot sa 54 ang tinamaan nito sa unang tatlong linggo pa lang ng taon.,9,8
"Umaabot sa 43,823 mga pulis mula sa 17 Police Regional Office (PRO) sa bansa ang umangat sa kanilang ranggo ayon sa Philippine National Police (PNP).",7,6
PBBM may plano sa Valentine’s Day,15,14
"PNP babantayan BSKE, 48 private armed group bubuwagin",8,7
Itinulak sa Kamara de Representantes ang panukala na naglalayong palakasin ang Subic Bay Metropolitan Authority (SBMA) upang lumaki ang kinikita nito na pakikinabangan ng mga lokal na pamahalaan at national government.,1,0
Bumaba ng 6.37% ang krimen sa bansa sa unang anim na buwan ng liderato ni Pangulong Ferdinand ‘Bongbong’ Marcos Jr.,7,6
Apat na detenido ang nakatakas sa  Zamboanga City Police Station noong Sabado ng gabi.,7,6
"PH, China kapit-bisig sa agrikultura, enerhiya",14,13
"Lima katao ang naiulat na nalunod sa ibat-ibang resort sa Region 4-A (Calabarzon) at Region 4-B (Mimaropa) sa paggunita ng Biyernes Santo, ayon sa ulat ng pulisya nitong Sabado.",9,8
Recto: Mala-‘AirTag’ na tracker gamitin vs smuggling,6,5
"Baril, bala ni mister nginuso ni `Marites’",7,6
Isiniwalat ni Willie Revillame na tinanggihan ni Senador Bong Go ang binibigay niyang P50 milyon kay dating Pangulong Rodrigo ‘Digong’ Duterte sa kasagsagan ng COVID-19 pandemic.,15,14
Isang top tourist destination sa lalawigan ng Nueva Ecija ang ipinasara ng mga lokal na opisyal dahil sa paglabag sa iba’t ibang environmental laws.,7,6
‘Pinas nasungkit best dive destination award,11,10
Regasco LPG may price rollback,1,0
2 Pinay tinangkang itakas pa-Dubai ng sindikato,7,6
"Inanunsyo ng mga kompanya ng langis ang isasagawang price adjustments sa kanilang produktong petrolyo epektibo ngayong Martes, Marso 7.",1,0
18K daily COVID nakaamba sa hubad face mask,9,8
"Fil-Am, 2 pang mambabatas, sinibak sa US Congress",13,12
"Bagong P1,000 bill kasado na sa mga ATM – BSP",2,1
"Nagkaonsehan sa droga, runner tinigok ng katropa",7,6
"Muling nagkasundo ang magkalabang kampo sa Sudan ng pitong araw na ceasefire mula ngayong araw, Mayo 4 hanggang 11.",8,7
"Disaster officer nag-sideline sa droga, isinelda",7,6
1 Pamilya naubos sa sunog,9,8
"Miyembro ng Tau Gamma Phi, hinataw sa ulo tegi",7,6
"Navotas LGU bumida sa DOH, DSWD",11,10
"Balik biyahe na sa Lunes (Abril 10) ang operasyon ng Philippine National Railways (PNR), Light Rail Transit- Line 1 at Line 2 (LRT-1 at 2), at Metro Rail Transit-Line 3 (MRT-3) matapos ang apat na araw na suspension bilang pakikiisa sa paggunita ng Semana Santa.",10,9
Wala ng direktang epekto ang nalusaw na low pressure area (LPA) na nasa loob ng bansa pero patuloy ang banta ng mga pag-ulan bunsod ng aktibong amihan at shearline.,9,8
Human barricade nilatag sa Sibuyan Island 2 sugatan,8,7
Muling nakaladkad ang pangalan ni suspendidong hepe ng Bureau of Corrections (BuCor) na si Gerald Bantag nang inguso ng kasabwat na preso sa bentahan ng mga kontrabando sa loob ng New Bilibid Prison (NBP).,7,6
"Iniutos ng pamahalaang-panlalawigan ng Negros ang paglalatag ng border control sa hanay ng mga lokal na pamahalaan kasunod ng pagkamatay ng higit sa 2,000 baboy dahil sa hog cholera.",9,8
Nagpasaklolo si Pangulong Ferdinand ‘Bongbong’ Marcos Jr. sa pribadong sektor kaugnay sa kanyang planong paigtingin ang kampanya ng gobyerno laban sa laganap na smuggling sa bansa.,6,5
Nagkasundo ang dalawang magkalabang kampo sa Sudan na magpatupad ng 72-oras na tigil-putukan o ceasefire na opisyal na sinimulan kahapon.,8,7
Basta may tiyaga may nilaga. Ginawang makatotohanan ‘yan ng isang nursing graduate na nakapitong kuha ng board exam bago pumasa!,11,10
Inirekomenda ni Senate President Juan Miguel Zubiri ang pagtaas sa kontribusyon ng Philippine Health Insurance Corporation (PhilHealth) kapag bumaba na ang inflation o presyo ng mga bilihin at serbisyo sa bansa.,6,5
"Chinese, 2 pa nalunod sa Batangas",9,8
Humirit ang Trade Union Congress of the Philippines (TUCP) ng emergency wage orders sa regional wage boards at ayuda mula sa gobyerno para matulungan ang mga ordinaryong manggagawa sa gitna ng mataas na presyo ng bilihin.,1,0
"Sibuyas pataasan presyo sa bidding Ombudsman tatalupan mga Agri, FTI exec",1,0
31 pulis negatibo sa sorpresang drug test,7,6
"Shopee nataranta sa ban, BF Homes inareglo",15,14
"Bumaba ang COVID-19 positivity rate ng National Capital Region sa 14.3%, ayon sa isang independent research group.",9,8
Nais ni Pangulong Ferdinand ‘Bongbong’ Marcos Jr. na laliman pa ang imbestigasyon sa pagkamatay ng middleman sa pagpatay sa broadcaster na si Percy Lapid.,7,6
Malawi vice president kalaboso sa korapsyon,7,6
10 kahon puslit na yosi buking,7,6
"El Nido, Boracay swak sa Top 100 beach",15,14
BBM nakiisa sa pagdiriwang ng Ramadan,11,10
DepEd niretoke ‘Panatang Makabayan’,11,10
DOJ ampaw ebidensiya sa 1 kaso ni Teves,7,6
"Hindi na nahirapan pa ang mga pulis sa paghahanap sa isang wanted sa Manila makaraang damputin ito sa loob ng istasyon ng pulisya habang kumukuha ng police clearance sa Valenzuela City, kamakalawa.",7,6
"‘Pinas, Australia agawan ng korona sa pinakamahal na bottled water",15,14
Itinanggi kahapon ng Philippine National Police (PNP) na nasa kustodiya na nila si dating Bureau of Corrections (Bucor) chief Gerald Bantag.,7,6
Nawawalang Fil-Am natagpuang patay,7,6
"Kaso ng rabies sa Region 1, sumisirit",9,8
"BI pumiyok, hinaharang sa biyahe karampot lang",2,1
"2 Chinese national, Pinay timbog sa P6.8M shabu, tsongke, ecstasy",7,6
"Parte ng Navotas, Caloocan, QC walang tubig – Maynilad",2,1
Tapos na ang pamamahagi ng Targeted Cash Transfer program para sa mga mahihirap na pamilya sa bansa.,2,1
"Kamara isasagad werpa, kita ng mga LGU",2,1
Dating vice mayor utusan ng senador,15,14
Poe bet isabatas operasyon ng motorcycle taxi,6,5
Naghamon ng away timbog sa boga,7,6
"Arestado ang isang 40-anyos na online seller matapos itong makumpiskahan ng umano’y 100 gramo ng shabu sa buy-bust operation nitong Martes sa Bacoor City, Cavite.",7,6
Magbubukas ng libreng legal aid clinic ang Philippine Embassy sa Singapore para sa mga Overseas Filipino Worker (OFW) sa nasabing bansa.,2,1
"May private jet ka naman – PBBM ‘Teves uwi na, walang papatay sa iyo’",13,12
Sino raw itong babaeng opisyal ng gobyerno ang palaging nanghihingi ng kickback sa mga proyekto ng ahensiyang kanyang pinagsisilbihan?,7,6
7 Tau Gamma swak sa hazing ng Adamson student,7,6
"Prank pumalpak, 2 vlogger kinasuhan",7,6
Naghatid ng aliw ang TikTok video ng isang netizen na bumibida sa kanilang puno na ‘mangtol’ o mangga at santol na pinagsama.,15,14
PBBM ilalarga higit P100B proyekto,2,1
P12M imported shabu nasabat,7,6
Villafuerte tinukuran BI Modernization bill,6,5
"Bakbakan ng militar, NPA tumindi, lagpas 500 residente nagbakwit",8,7
"Umaabot sa 279 mula sa mahigit 1,200 scalawag na pulis ang sinibak sa hanay ng Philippine National Police (PNP) sa loob ng nakalipas na anim na buwan sa ilalim ng administrasyon ni Pangulong Ferdinand Marcos Jr. dahil sa pagkakasangkot sa iba’t ibang krimen.",7,6
"Nasawi ang isang 10-anyos na batang lalaki habang nailigtas naman ang dalawang batang babaeng pinsan nito mula sa pagkalunod habang naliligo sa ilog sa Candelaria, Quezon Sabado ng umaga.",9,8
1 linggong tigil-putukan napagkasunduan sa Sudan,8,7
SoKor binati ng Pinas sa `Asean Plus 3’,14,13
Viva Señor Nazareno! 100K deboto sumabak sa ‘Walk of Faith’,11,10
"Kung dati ay panga­rap lamang para sa isang siyudad, magi­ging totoo na ito sa Antipolo City.",10,9
"Patay ang isang titser na lalaki matapos makulong sa nasusunog niyang tirahan sa Macalelon, Quezon nitong Miyerkoles ng gabi.",9,8
Amyenda sa agri smuggling law binakbakan,5,4
"LPG halos P100 itataas; gasolina P150, krudo P1",1,0
"4 lugar sa Visayas, Mindanao sapol ng red tide",9,8
"Asahan na ang lalong pagsisikip ng daloy ng trapiko dahil sa ipatutupad na partial road closure sa Lagusnilad vehicular underpass sa Maynila simula bukas, Mayo 2 hanggang sa Setyembre ngayong taon.",10,9
E-vehicle industry aangat sa tanggal taripa,1,0
Maagang nagpaabot ng mensahe para sa nalalapit na kapaskuhan at Bagong Taon si Vice President Sara Duterte.,15,14
Mariiing itinanggi ng Malacañang nitong Sabado ang ulat na nagbitiw na sa kanyang puwesto si Executive Secretary Lucas Bersamin.,13,12
Tinadtad ng kasong murder si Negros Oriental Rep. Arnolfo “Arnie” Teves kaugnay ng mga patayan sa lalawigan noong 2019.,7,6
"Dahil sa pagtaas ng kaso ng mental health issue sa mga mag-aaral na Pilipino, itinutulak ni Senador Jinggoy Ejercito Estrada ang pagkakaroon ng mental health offices (MHOs) sa mga campus ng lahat ng state universities and colleges (SUC).",6,5
Epektibo na ang isang linggong gun ban sa Iloilo para sa pagdiriwang ng Dinagyang Festival na nagsimula kahapon.Kasabay nito’y umapela sa publiko si Police Regional Office (PRO) 6 director PBGen. Leo Francisco na sumunod sa patakaran para maiwasan ang karahasan at malubos ang kasiyahan sa unang pisikal na selebrasyon ng pista matapos ang dalawang taong kanselasyon nito dahil sa pandemya.,8,7
Bibisita sa Pilipinas ngayong buwan si United States Vice President Kamala Harris para sa tatlong araw na state visit.,14,13
12 lugar sa Luzon sumirit COVID hawaan,9,8
Lumago ang pautang ng mga bangko sa consumers nitong Setyembre kahit pa nagmahal ang interest rates.,1,0
"Pinangalanan ng analytics team ng RP- Mission and Development Foundation Inc. (RPMD) ang “top performing officials” sa bansa mula sa 148 City Mayors, 253 District Representatives, at 81 Governors sa pamamagitan komprehensibong istatistikal na pananaliksik kasunod ng paglalathala ng top national at cabinet officials.",12,11
"Gasolina, kerosene may higit 1 taas presyo, diesel nakabitin",1,0
"Sugatan ang 11 pulis matapos ang naganap na aksidente sa sinasakyan nilang patrol vehicle kamakalawa sa Purok 2, Barangay Caningay, Candoni, Negros Occidental.",9,8
"Handog ni Marcos: Pabahay sa mga pulis, sundalo ‘niluluto’",2,1
"Fire station lockdown, pasyenteng tinulungan positibo sa COVID-19",9,8
Frontliners sa food production kailangan ng tulong para mapakain ang bansa,2,1
Tila ganito ang nais ipahiwatig ng Pinay beauty queen na si Maureen Montagne nang tanggihan niya ang titulong Miss Eco International 2019 makaraang matanggalan ng korona si Suheyn Cipriani ng Peru na naiulat na nagdadalang-tao.,15,14
APAT na exotic pets ang kinumpiska ng Department of Environment and Natural Resources sa isang subdivision sa Antipolo City noong Martes.,7,6
Sa hotel na ito na malapit sa Schiphol Airport sa Amsterdam dinadala ang mga mga pasaherong galing sa South Africa para sa i-quarantine. (Reuters),2,1
SINAGOT ni human rights lawyer Chel Diokno ang batikos sa kanya ni Pangulong Duterte Biyernes ng gabi.,13,12
MMDA naglaan 16 bus stop sa EDSA,2,1
"UMAPELA si Senior Citizens Rep. Francisco Datol Jr., na payagan ang mga laundry shop na magbukas habang ipinatutupad ang Enhanced Community Quarantine.",2,1
"NAGBANTA si Pangulong Duterte sa mga lokal na pamahalaan na hindi tatanggapin ang mga Overseas Filipino Workers matapos naman niyang bigyan ng isang linggo palugit ang mga kaukulang ahensiya ng gobyerno na mapauwi sa kani-kanilang probinsya ang 24,000 stranded na OFWs.",8,7
SINAGOT ng GMA Network ang naging statement ng kampo ng presidential aspirant Ferdinand “Bongbong” Marcos laban sa broadcast journalist na si Jessica Soho.,15,14
Meralco ‘big winner’ sa quarantine- lady solon,13,12
NADAGDAGAN ang sama ng panahon na kasalukuyang binabantayan ng weather bureau PAGASA.,9,8
Walang trabaho darami,1,0
PSA: Inflation rate noong Mayo bumagal,1,0
ARESTADO ang isang lalaki na nanuntok umano ng food delivery man at naglabas ng baril sa isang condominium building sa Quezon City kahapon.,7,6
Socmed influencer FLM hindi aatras sa pagtakbong senador; mga tagasuporta nag-grand caravan sa Metro Manila,13,12
"Umakyat na sa 15 ang bilang ng mga nasawi sa magkasunod na pagsabog sa Jolo, Sulu.",9,8
POSIBLENG mas marami umano kaysa sa inaasahan ang mga estudyante na umalis sa pribadong elementary at high school.,2,1
"Ayon sa Philippine Institute of Volcanology and Seismology ang epicenter ng lindol ay siyam na kilometro sa kanluran ng Taft, Eastern Samar.",9,8
P1M shabu nasamsam sa 2 drug suspects,7,6
"Bagyong Auring humina, Signal No. 1 nakataas sa ilang lugar",9,8
SWAK sa selda ang anim na lalaki na lumabag umano sa curfew sa Quezon City kaninang umaga.,7,6
3  mayor sa Zambo del Sur lumipat sa Lakas-CMD,13,12
MAY babala sa publiko ang Land Transportation Franchising and Regulatory Board (LTFRB).,2,1
UMAKYAT sa 17.7 porsyento ang bilang ng mga walang trabaho sa bansa.,12,11
ARESTADO ang dalawang lalaki na nakuhanan umano ng mahigit P1 milyong halaga ng shabu sa operasyon ng Quezon City Police District kahapon.,7,6
IKINATUWA ni House Deputy Speaker at CIBAC Rep. Eddie Villanueva ang desisyon ng Korte Suprema na nagbabawal sa legalisasyon ng same sex marriage sa bansa.,5,4
ARESTADO ang 56 Chinese nationals sa isa umanong ilegal na Philippine Offshore Gaming Operators sa Makati City kahapon.,7,6
"Mahigit 120,000 pang OFWs naghihintay ng kanilang repatriation",2,1
Child marriage ibabawal,4,3
INIHAYAG ng Palasyo na inaprubahan na ni Pangulong Duterte ang rekomendasyon na magpatupad ng temporary ban sa lahat ng Chinese national mula sa mainland China at Special Administrative Regions nito na kinabibilangan ng Hong Kong at Macau.,8,7
"SA kabila ng mga pagtutol, inaprubahan ng Kamara de Representantes sa ikalawang pagbasa kagabi ang anti-terrorism bill na magpapalakas umano sa Human Security Act of 2007.",8,7
UMAKYAT na sa 868 ang bilang ng mga Overseas Filipino Workers na nahawa ng coronavirus disease 2019.,9,8
Stranded na OFWs payagan nang umuwi,4,3
Sama-samang pagdarasal ng mga Muslim ngayong Ramadan bawal,5,4
Cebu White Sand sa Manila Bay mas makasasama sa kapaligiran,9,8
"Pagkakaroon ng unified curfew hours, pinagkasunduan ng Metro Manila mayors",6,5
"DALAWANG Low Pressure Area (LPA) ang kasalukuyang binabantayan ng Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA).",9,8
"Naglabas na ng abiso si Supreme Court Associate Justice Marvic Leonen, ang chairperson ng 2020 /21 Bar Examinations, para sa paglipat ng petsa ng eksaminasyon sa mga nais maging abogado.",5,4
"Bago ikasa ang vaccine rollout sa bansa, 61 porsiyento ng mga Pilipino ang may pag-aalala pa rin sa Covid-19 vaccines.",12,11
0.2 % GDP naitala sa unang bahagi ng 2020,1,0
"Barangay tanod  nandaya ng SAC,  timbog",7,6
Community service parusa sa social distancing violators,7,6
Roque: NCR handa na sa GCQ,2,1
ITINAAS sa Alert Level 2 ang Taal Volcano sa Batangas matapos itong sumabog ngayong araw.,9,8
"Panawagan ni Archbishop Arguelles na huwag magsuot ng face mask, sinupalpal ng Palasyo",3,2
NASAWI ang isang dating barangay tanod na pinagbabaril kagabi sa Quezon City.,7,6
MAAARI umanong mapanagot ang Manila Electric Company kung hindi nito maipapaliwanag nang maayos ang biglaang pagtaas ng bayarin ng mga kustomer nito.,7,6
INARESTO si dating Sen. Jinggoy Estrada ng pulisya sa San Juan dahil sa paglabag umano sa quarantine protocol habang namimigay ng pagkain kanina.,7,6
Cagayan niyanig ng magnitude 5.4 lindol,9,8
2 covid-19 positive sa SJDM stable ang kalagayan,9,8
PINAIGTING na ng Land Transportation Office (LTO) ang kampanya laban sa “overloading vehicles.”,7,6
"NANANAWAGAN si Sen. Bong Go sa Department of Labor and Employment (DOLE), Department of Trade and Industry (DTI) at iba pang ahensya na magtulungan para mabigyan ng pagkakakitaan ang mga nawalan ng trabaho dahil sa Covid-19 pandemic.",6,5
"NADAKIP  ang isang dating modelo ng sikat na men’s magazine nang mahuli umanong nagbebenta ng iligal na droga, sa buy-bust operation sa Taytay, Rizal, Miyerkules ng hapon.",7,6
"PITONG pulis ang patay, habang 22 ang naitalang sugatan matapos maaksidente ang isang truck at dalawang van.",9,8
Global emergency idineklara ng WHO dahil sa NCoV,9,8
P10M natupok sa sunog,9,8
"Magkaangkas na walang helmet, nahulihan ng shabu",7,6
SINALAKAY ng otoridad ang kahon-kahong Chinese medicine at medical supplies na nakatago umano sa ginagawang gusali sa Parañaque City kanina.,7,6
PhilHealth: Walang nasirang dokumento dahil sa tumutulong bubong,2,1
NASAWI ang lalaki na naka-detain sa Sta. Ana Police Station sa Maynila habang naliligo noong umaga ng Miyerkules Santo.,7,6
INAPRUBAHAN na ng Kamara de Representantes sa ikatlo at huling pagbasa ang panukala na dagdagan ng dalawa ang distrito ang lalawigan ng Rizal.,6,5
HAWAK ngayon ng mga otoridad ang 15-anyos na binatilyong inireklamo para sa umano’y paghalay sa 6-anyos na kapitbahay sa Pasay City.,7,6
NAGBABALA ang Philippine Ports Authority na mag-shutdown ang operasyon nito kung hindi kukunin ng mga may-ari at consignee ang kanilang mga dumating na kargamento.,2,1
Mayor ng Los Baños binaril at napatay sa loob ng munisipyo,7,6
Tubig ng 7 dam lalo pang kumonti,2,1
"Kaso ng COVID-19 sa Pilipinas, umabot na sa 393,961 na",9,8
Pinay domestic worker sa Dubai patay sa coronavirus – Bello,9,8
NADAGDAGAN ng anim ang bilang ng mga Overseas Filipino Workers na nahawa ng coronavirus disease 2019.,9,8
Palasyo tiniyak ang patas na imbestigasyon sa pagkamatay ng retiradong sundalo,7,6
Walang helmet at lisensya pero may shabu,7,6
"Quarantine pass, company ID kailangan sa mga establisyimento sa QC",2,1
Lasing namaril,7,6
"Repatriated Overseas Filipinos, umabot na sa 164,368",2,1
Pag-alis sa 2 ex-PMA official sa kakasuhan kaugnay ng Dormitorio case dapat pag-aralan,7,6
"WALA pa umanong point-of-care test kit o rapid test kit para sa coronavirus disease 2019, ito ang paalala ng Food and Drug Administration.",2,1
82 barangay sa Quezon City meron nang isolation facilities,2,1
NAGLABAS na ng ilang panuntunan ang Department of Social Welfare and Development (DSWD) kung paano magbebenepisyo sa social amelioration package na inaalok ng pamahalaan bilang pagtugon sa mga apektado ng   quarantine sa buong Luzon.,6,5
"TODO-tanggi ang opisyal ng ospital sa Nueva Ecija na itinaboy nila ang matandang pasyente, na namatay sa kanyang bahay noong Abril 10.",9,8
"SA mga lugar na walang internet, printed materials, telebisyon at radyo ang gagamitin ng Department of Education para makapag-aral ang mga estudyante na hindi papayagang pumasok sa paaralan.",2,1
‘Teacher na nagbanta vs Du30 palayain’,5,4
"Nahawa ng COVID dahil sa katigasan ng ulo, hindi dapat sagutin ng PhilHealth",3,2
Nagpakalat na ang Philippine National Police ng COVID-19 protocol officers sa Batangas at mga katabing lugar.,9,8
ISANG staff sa Kamara de Representantes ang nagpositibo sa coronavirus disease 2019.,9,8
Nakapaloob sa Bayanihan to Recover as One Act na pinirmahan ni Pangulong Duterte ay ang pag-aalok dapat ng  ng ‘three gives’ sa mga konsyumer.,6,5
ARESTADO ang isang lalaki na nagsuot ng uniporme ng pulis na hiniram niya sa isang nagretiro sa serbisyo para makadaan sa checkpoint sa Quezon City kahapon.,7,6
ALL set na ang walong “official entries” para sa “Metro Manila Film Festival” ngayong taon!,15,14
Patuloy na binabantayan ng PAGASA ang Typhoon Julian sa loob ng Philippine Area of Responsibility (PAR).,9,8
"Paggawa sa build, build, build projects payagan na",2,1
"Global death toll ng COVID-19, sumampa na sa 800,000",9,8
"Bagets nagbirong may Covid-19, kakasuhan",7,6
DA nagbabala sa posibleng shortage ng baboy,2,1
ARESTADO ang walo katao at nasamsam ang P19 milyong halaga ng shabu sa Caloocan City kagabi.,7,6
INIREKOMENDA ni  on ways and means chairman Joey Salceda ang pagbibigay ng P45 bilyong subsidy sa mga maliliit na negosyante para maiwasan na magtanggal ang mga ito ng empleyado matapos ang Enhanced Community Quarantine.,6,5
"Dine in, sine, misa, mass gathering bawal pa rin sa GCQ-Roque",6,5
NAKATANGGAP ng mura at pang-iinsulto si Makati Mayor Abby Binay sa isang netizen matapos hindi magsuspinde ng klase noong Martes kaugnay ng ashfall na dulot ng pagsabog ng Bulkang Taal.,10,9
7 huli sa drug raid,7,6
Galit na resbak ni Pialago sa bashers ng white sand: Bakit nong madumi ang Manila Bay wala kayong pake,11,10
"2020 SONA ni Pangulong Duterte, sa Batasan pa rin isasagawa",13,12
INILARGA sa Senado ang panukala na ipagbawal ang pakikipagkamay upang hindi kumakalat ang coronavirus disease 2019 (Covid-19).,6,5
2-week extension ng lockdown suportado ng mayorya- Panelo,12,11
"Pangulong Duterte, may naitabing budget para bakuna vs COVID-19",2,1
1.124M AstraZeneca doses na donasyon ng Japan sa Pilipinas dumating,14,13
QC nakatanggap ng donasyong rapid test kits,2,1
"Bagsik ni ‘Neneng’ ramdam pa rin sa Pinas, ilang klase sa Northern Luzon suspendido",9,8
Negative interest loans para sa MSMEs kapalit nang hindi pagtanggal ng empleyado isinulong,1,0
"Lalaking ayaw balikan ng GF, nagpakalat ng kanilang sex video",7,6
Sang-ayon si Interior Secretary Eduardo Año sa mga desisyon ng ilang lokal na pamahalaan na ipasara ang lahat ng mga pribado at pampublikong libingan sa panahon ng Todos los Santos ngayon taon dahil sa pandemiya.,9,8
"SIYAM katao, kabilang ang ilang bata, ang pinagdadampot sa Brgy. Tangke, Talisay City dahil sa pagsali at panonood ng boksing sa dalampasigan na paglabag sa  quarantine (ECQ).",7,6
HINDI bababa sa labindalawa ang naiulat na nalunod sa magkakaibang insidente nitong Holy Week.,9,8
KULUNGAN ang binagsakan ng lalaking residente ng Valenzuela City makaraang siya at kanyang live-in partner ay mag-claim ng ayuda mula sa Department of Social Welfare and Development (DSWD).,7,6
