text,code_frames,label
3 huli sa P105K shabu,7,6
INANUNSYO ng Philippine National Police (PNP) na magpapakalat sila ng mas maraming pulis ngayong Christmas season.,8,7
ISANG mobile rapid screening facility ang binubuo ng Bagong Henerasyon partylist at Rotary International District 3780 para sa mga kompanya na nais ipa-coronavirus disease 2019 test ang kanilang mga empleyado.,9,8
660 eskuwelahan ginagamit na COVID quarantine facility,9,8
TODO-tanggi ang asawa ni dating Sen. Ferdinand “Bongbong” Marcos Jr. na positibo sa nakamamatay na Covid-19 ang kanyang mister.,9,8
Walang balak si Pangulong Rodrigo Duterte na i-ban ang operasyon ng Facebook sa Pilipinas.,13,12
"Heart plano munang gumawa ng teleserye, pelikula bago mabuntis uli",15,14
"Mayroong 157  flights ang naka-schedule na umalis sa Ninoy Aquino International Airport (NAIA) ngayong araw ng Miyerkules, Disyembre 30.",15,14
"NASAWI ang isang 92-anyos na babae nang lamunin ng apoy ang kanyang bahay, sa Daraga, Albay, kaninang madaling-araw.",9,8
"UMABOT na sa 1,125,281 libreng sakay sa frontline health workers ang naibigay ng programa ng Department of Transportation sa buong bansa hanggang kahapon.",2,1
ECQ alisin sa mga lugar na walang COVID-19 case,9,8
Quezon Rep. Angelina Tan. (Larawan mula sa kanyang Facebook account),15,14
KINUMPIRMA ng Palasyo na isasailalim sa pagsusuri sa coronavirus diseases (COVID-19) si Pangulong Duterte matapos namang makasalamuha ang ilang opisyal ng Gabinete na nakaharap ang isa sa mga pasyenteng nagpositibo sa deadly virus.,9,8
"Online licensure exams posible ngayon taon, ayon sa PRC",10,9
"HALOS 7,000 na ang naisagawang swab test  testing ng Quezon City.",9,8
"NAREKOBER ng mga otoridad ang bangkay ng ginang na nawala matapos patayin at ilibing sa bakuran ng umano’y karelasyon nitong lalaki, sa Aborlan, Palawan.",7,6
BINALAAN ni Pangulong Duterte ang mga local government units (LGUs) na hindi susunod sa mga patakaran na ipinalabas ng pambansang gobyerno kaugnay ng  quarantine sa buong Luzon.,7,6
"BINARIL at napatay ng pulis ang 53-anyos na lalaki na nanghalihaw ng itak sa Infanra, Quezon kaninang Umaga.",7,6
Kaso ng COVID-19 umakyat na 33,9,8
HUWAG na umanong humalik sa partner kung hindi maganda ang pakiramdam.,9,8
MULING ibabalik ang kampanya kontra pulis na malalaki ang tiyan matapos namang ihayag ng National Capital Regional Office (NCRPO) na sisimulan sa susunod linggo ang programa para sa pagpapayat ng mga pulis.,6,5
Zambales nilindol,9,8
Word war nina Cayetano vs Velasco lumalala,13,12
NAARESTO sa Quezon City ang no. 1 most wanted person sa Aparri. Cagayan.,7,6
DOH dapat maging proactive sa COVID-19 response,9,8
24 OFWs nadagdag sa nahawa ng COVID,9,8
ISANG fire volunteer ang nasugatan sa sunog na tumupok sa tinatayang 20 bahay sa Quezon City kanina.,9,8
Aurora niyanig ng magnitude 3.1 lindol,9,8
"Hindi muli bababa sa 1,000 ang panibagong kaso ng coronavirus disease o COVID-19 sa Pilipinas.",9,8
Reporter na unang naglabas ng larawan ng bday celeb ni Sinas tinanggal sa viber group ng NCRPO,13,12
Pumalag si Deputy Speaker at Cagayan de Oro Rep. Rufus Rodriguez sa mga kritisismo sa paglobo ng bilang ng mga deputy speakers sa mababang kapulungan ng Kongreso.,13,12
KINUMPIRMA ng Department of Health ang 32 bagong kaso ng coronavirus disease (COVID-19) Sabado ng tanghali.,9,8
NAGPOSITIBO sa COVID-19 ang isang preso sa New Bilibid Prison (NBP).,9,8
PUMALO sa 50 degrees Celsius ang pinakamataas na heat index o alinsangan kahapon.,9,8
Duterte sa mga LGUs na hindi tatanggap ng OFWs: Magkakagulo tayo,13,12
MULING ipinagtanggol ni Pangulong Duterte si Health Secretary Francisco Duque III sa harap naman ng mga alegasyon laban sa kanya partikular ang mga umano’y overpriced na PPE.,13,12
"Pagtawag sa kanya ng ‘bitch’ ni Duterte, panglihis sa tunay na isyu, sabi ni De Lima",13,12
88% ng Pinoy naniniwalang malalampasan ng PH ang COVID-19–survey,12,11
Finance center ng Philippine Army nasunog,9,8
Nalulungkot ang Palasyo ng Malakanyang na mas kaunti ang bilang ng mga Pilipino na maligaya sa bansa ngayong taon kumpara noong nakaraang taon.,10,9
Nahawa ng COVID gumaling matapos ang 1 buwang gamutan,9,8
"Bulkang Taal sumabog, alert level 2 itinaas",9,8
Queen Elizabeth II pumanaw na sa edad na 96,15,14
SIMULA sa Lunes ay bibiyahe na ang 980 UV Express sa 47 ruta Metro Manila at mga karatig na lugar.,2,1
"P65M jackpot nasungkit sa Isabela, 6/58 jackpot lolobo pa",15,14
"Chapel, 4 bahay sinunog ng hinihinalang NPA",7,6
"IPINAGTANGGOL ng Palasyo ang pagkakahirang kay Presidential Adviser on the Peace Process Secretary Carlito Galvez, Jr. bilang Chief Implementer ng Inter-Agency Task Force (IATF) kontra coronavirus disease (COVID-19).",13,12
"Malinaw na plataporma sa mga kakandidato sa eleksyon 2022, hiling ng isang grupo",12,11
"SINUSPINDE ngayong araw ng Palasyo ang pasok sa lahat ng antas at maging ang pasok sa mga tanggapan ng gobyerno sa Metro Manila, Calabarzon at Region 3 dahil sa nararanasang ashfall dulot ng pagputok ng Bulkang Taal.",9,8
Inihayag ng Department of Education (DepEd) na tutulong ang mga guro sa pampublikong paaralan sa paghahatid ng mga impormasyon ukol sa pagpapabakuna laban sa Covid-19.,2,1
Gag order sa isyu ng franchise ng ABS-CBN suportado ng Palasyo,5,4
Empleyado tulungan sa new normal,10,9
10 huli sa anti-drug operation sa QC,7,6
"TATLONG kasapi ng New People’s Army ang napatay at isang sundalo ang nasugatan, nang makasagupa ng mga tropa ng pamahalaan ang rebeldeng grupo sa Bindoy, Negros Oriental.",7,6
"Bagyong Obet palabas na ng bansa, 3 sama ng panahon posibleng magdala ng ulan",9,8
"OFWs na nahawa ng COVID 2,140 na",9,8
Nakapagtala ng rockfall event ang Phivolcs sa Bulkang Mayon sa nakalipas na 24 oras.,9,8
"Pangulong Duterte, walang balak i-ban ang operasyon ng Facebook sa Pilipinas",13,12
PINALAWIG ng Department of Agriculture ang prize freeze sa mga agricultural products sa Metro Manila.,1,0
Kailangan mo bang kumuha ng travel pass kung papasok ka sa trabaho mo?,9,8
"Birthday boy Sinas di sisibakin, mahirap siyang palitan–PNP chief",13,12
PINAGHAHANAP sa bansa ang pari na taga-Spain na inakusahang nang-abuso ng mga menor de edad sa kanilang bansa.,7,6
INIHAYAG ni Inter-Agency Task Force (IATF) spokesperson at Cabinet Secretary Karlo Nograles na bawal na ang pamimili ng tingi sa Balintawak matapos naman ang nangyaring kontroberya kung saan dinumog ito ng mga mamimili kahapon sa kabila ng umiiral na lockdown.,9,8
"Ito ang paalala ni Preventive Education and Health Reform Advocate Dr. Anthony Leachon kay House Speaker Lord Allan Velasco bilang reaksyon sa naging pahayag nito na priority ang mass vaccination para sa 8,000 mambabatas at kawani ng House of Representatives sa oras na maging available na ang bakuna laban sa COVID-19.",9,8
QC gov’t nagbigay ng tent para sa mga pasahero ng MRT3,10,9
"3 dakip, P102M shabu nasabat sa Cavite",7,6
"Echague, Isabela nakapagtala ng pinakamataas na temperatura kahapon",9,8
Nanawagan si Transportation Secretary Arthur Tugade sa mga tsuper ng mga pampublikong sasakyan (PUVs) na magpa-rehistro at lumahok sa “Service Contracting Program” na isinusulong ng Land Transportation Franchising and Regulatory Board (LTFRB).,10,9
NAGBANTA si Pangulong Duterte sa New People’s Army (NPA) na mapipilitan siyang magdeklara ng martial law dahil sa patuloy na pag-atake ng rebeldeng grupo.,8,7
DAHIL sa masamang panahon at patuloy na pag-ulan sa ilang bahagi ng bansa ay nagsuspinde na ng klase ang mga paaralan sa ilang probinsya sa Visayas.,9,8
National ID kailangan para mapabilis ang tulong ng gobyerno,6,5
"TUMAAS ang presyo ng mga bilihin noong Enero, ayon sa Philippine Statistics Authority.",1,0
"MATINDI ang naging pananalasa ng bagyong Paeng sa ilang lugar sa Mindanao at dahil diyan, maraming netizens ang sumasaklolo sa social media.",9,8
Nagpaabot ng pakikiramay si Presidential Communications Secretary Martin Andanar sa naulilang pamilya ni Dumanjug Mayor Nelson Garcia.,13,12
Virus mula China nakapasok? Western Visayas naka-alerto,9,8
Dayuhan nagbigti sa Roxas Blvd,9,8
TINIYAK ni Trade Secretary Ramon Lopez na aabot sa limang milyong face masks ang parating matapos mangako ng suplay ang lokal na manufacturer sa Bataan sa harap ng banta ng coronavirus disease (COVID-19).,9,8
"2 banyaga, 1 Pinay dakip sa P4.08M shabu",7,6
Meralco customers pinayuhan na hintayin ang bagong bill bago magbayad,10,9
"SINIMULAN na sa Oxford, England ang unang human trial ng bakuna laban sa coronavirus.",9,8
"Ginahasa ang flight attendant na si Christine Angelica Dacera, ayon sa imbistigasyon ng pulisya sa kasong naganap noong Bisperas ng Bagong Taon sa Makati City na itinuturing nitong sarado na.",7,6
"Hindi ‘yan dahil sa talentong Pinoy, masarap na pagkain o magandang tanawin, ngunit dahil sa bagong itsura ng isang pera na papel.",15,14
"Workshop sa paggawa ng ceramic dildo, lumikha ng malaking kontrobersiya sa New Zealand",15,14
NAG-ALOK ng pabuya ang Rizal Provincial government sa makapagtuturo sa tumambang kay Teresa Mayor Rail Palino kahapon.,7,6
Kaso ng COVID-19 sa PH umakyat na sa 380; nasawi nasa 25,9,8
WALONG lugar sa bansa ang positibo sa tinatawag na “toxic red tide.”,9,8
HINILING ng National  Commission sa Korte Suprema na huwag pagbigyan ang hiling na temporary restraining order ng ABS-CBN laban sa cease and desist order nito.,5,4
Gaano raw ba kahirap magpakita ng simpatya sa panahong ito?,3,2
Mensahe ni PBBM ngayong Semana Santa: Maging daan tungo sa pagbabago at tagapaghatid ng katotohanan,3,2
PUMALO na sa 55 ang bilang ng mga pulis na nagpositibo sa 2019-Coronavirus disease (COVID-19).,9,8
"Cash aid mula DSWD isinugal, pamilya dakip",7,6
"Travel ban sa mga Chinese nationals mula Hubei, iba pang lugar sa China na apektado ng NCoV ipinag-utos ni Duterte",9,8
UMAPELA ang Catholic Bishops’ Conference of the Philippines sa mga Katoliko na itigil ang paggamit ng cellphone at iba pang gadget sa Semana Santa.,3,2
Mini-truck nabangin: 2 sugatan,9,8
INAASAHAN ng Kamara de Representantes ang pagsipot ni Solicitor General Jose Calida sa pagdinig ng prangkisa ng ABS-CBN 2.,13,12
"DepEd: Papasok na Kinder, Grade 1, 7, 11 pwede na magpalista",10,9
Nagpatupad ng physical closure sa Municipal Trial Court in Cities (MTCC) Branch 1 ng San Jose City sa Nueva Ecija.,9,8
Pamilya ni FVR nangakong isasapubliko ang detalye ng burol at libing: We thank you all for respecting our privacy…,15,14
Nag-akusa kay Ping timbog sa estafa,7,6
Pangulong Duterte handang magpaturok galing China o Russia,13,12
Nadagdagan pa ang mga lugar sa Quezon City na isinailalim sa Special Concern Lockdown Areas (SCLA).,9,8
KUNG hanggang 50 taon lamang umano maaaring mag-operate ang isang kompanya na kumukuha ng prangkisa sa Kongreso marami umano ang lumalabas sa Konstitusyon.,5,4
"P4.7-B halaga ng service contracting payouts naibigay na sa mga driver, operator",10,9
Sen. Bong Revilla Jr. isinugod sa ospital,9,8
"DOH sa publiko: Wag bumili, kumain ng isda sa Taal Lake, Batangas",9,8
NATAGPUANG paulutang-lutang kahapon ang katawan ng barangay chairman na nalunod sa Cagayan River sa Isabela noong kasagsagan ng bagyong Ambo noong Sabado.,9,8
SINABI ni Philippine Institute of Volcanology and Seismology (Phivolcs) director Renato Solidum,9,8
"AYON sa survey ng Publicus Asia, mas maraming Pilipino ang handang-handa nang mamasyal at magbakasyon ngayong panahon ng tag-init.",12,11
Hiniling ni Ombudsman Samuel Martires sa Kongreso na amyendahan ang Republic Act 6713 o ang Code of Conduct and Ethical Standards of Public Official and Employees.,6,5
31 OFW nadagdag sa listahan ng nahawa ng COVID-19,9,8
NAGPALABAS ng Show Cause Order ang Department of Interior and Local Government laban sa dalawang kapitan at dalawang kagawad ng barangay na lumabag umano sa ipinatutupad na Enhanced Community Quarantine.,7,6
"Pamilya, 2 pa dakip sa drug den",7,6
"Kabilang ang Pilipinas sa 10 bansa sa mundo na nangunguna sa larangan ng pamumuhunan sa telekomunikasyon, ayon sa IMD World Digital Competitiveness Rankings of 2020.",10,9
39 huli sa paglabag sa curfew,7,6
"Licensure exams sa Enero-Marso 2021, tuloy na",10,9
IPINASARA ni Governor Jonvic Remulla ang lahat ng mall sa Cavite dahil sa pag-abuso at hindi pagsunod sa social distancing guidelines ng mga pumunta sa mall noong weekend.,7,6
"Clinical trial ng WHO sa COVID-19 vaccine, simula na sa Disyembre",9,8
TULUYAN nang ipinatigil ng National  Commission ang pagpapalabas ng ABS-CBN sa TVplus at ipinasara ang subsidiary nito na SkyCable dahil sa expired na prangkisa.,5,4
Hiniling ng National  Commission (NTC) na paluwagin na rin ang proseso ng pagkuha ng permit para sa paglalatag ng fiber optic networks sa bansa.,6,5
"St. Lukes nanawagan sa COVID-19 survivors, magdonate ng dugo",9,8
"China Telecom, ikatlong telco?",15,14
MAY kababalaghan na natagpuan sa construction site sa loob  ng Department of Justice sa Padre Faura sa Maynila.,7,6
"APAT sa bawat limang Filipino ang lumalabas ng bahay 1-3 beses kada linggo, ayon sa survey ng Social Weather Stations.",12,11
"Pangako ni Duterte sa taas-suweldo sa mga guro, napako na nga ba?",6,5
"Hindi bababa sa 2,000 ang naitalang bagong kaso ng Coronavirus Disease o COVID-19 sa Pilipinas.",9,8
Doktora pisak sa truck,9,8
"Mahigit 4,000 muli ang nadagdag sa bilang ng mga tinamaan ng Coronavirus Disease o COVID-19 sa Pilipinas.",9,8
Marikina nakahanap na ng bagong lokasyon ng COVID-19 testing center,9,8
Covid patient nag-suicide sa ospital,9,8
Duterte inatasan ang DILG na imbestigahan ang mga sangkot sa sabong at inuman,7,6
Tag-ulan nagsimula na- PAGASA,9,8
Online payout ipatutupad ng QC,6,5
"3 taon matapos ang Marawi siege, mga residente nasa temporary shelters pa rin",10,9
"Mahabang DSWD process, hindi COVID-19, ang papatay sa mahihirap- Cayetano",10,9
"Ayaw patalo sa Brazil: Kapitan at kanyang tresurera, nag-doggy sa Zoom meeting sa Dasmariñas",15,14
Tinatapos pa ng National Bureau of Investigation (NBI) ang forensic at criminal investigation ukol sa pagkamatay ng 23-anyos na flight attendant na si Christine Dacera.,7,6
FDA: Sinovac puwede nang iturok sa mga senior ayon sa vaccine experts,9,8
Nograles tiniyak ang kalidad ng COVID-19 testing kits,9,8
Ibinahagi ni Senator Christopher Go na sumulat sa kanya si Russian Ambassador to the Philippines Igor Khovaev at ibinahagi ang positive development sa iniimbento nilang bakuna laban sa COVID 19.,14,13
"May handog na libreng sakay sa Light Rail Transit Line 2 ngayong araw ng Miyerkules, December 30.",10,9
MAYROON umanong hakbang upang mapaaga ang pagtanggal kay Speaker Alan Peter Cayetano.,13,12
"OFWs na nahawa ng COVID nadagdagan ng 25, nasawi tumaas ng 17",9,8
Kinalampag na ng Alliance of Concerned Teachers (ACT) si Pangulong Rodrigo Duterte sa pangako nito na dodoblehin ang suweldo ng mga pampubikong guro.,12,11
"Brgy. chair niratrat sa COVID outpost, patay",7,6
Aprubado na sa ikatlo at huling pagbasa ng Kamara de Representantes ang panukalang P4.506 trillion 2021 national budget.,6,5
UMAPELA si House Majority Leader at Leyte Rep. Martin Romualdez sa Kamara de Representantes na maglaan ng pondo upang maiuwi sa bansa ang mga overseas Filipino workers na nawalan ng trabaho.,6,5
Mga komite binigyan ng kapangyarihan na mag-hearing kahit walang sesyon,5,4
Ekonomiya lalakas kung may kumpiyansa ang publiko na lumabas,1,0
KUKUHA ng 900 fresh graduate ang Department of Agriculture upang gawing implementers ng mga agricultural programs sa bawat distrito.,2,1
"Kaya naman, muling nagpaalala ang Department of Health (DOH) tungkol sa pagsusuot ng face mask.",9,8
"Navotas namigay ng mid-year bonus, cash gift",10,9
Senator Lapid isinulong ang buwanang pensyon para sa PWDs,6,5
"Mahigit 1,000 ng Avigan tablets ang natanggap ng Ospital ng Sampaloc.",2,1
Ordinansa vs umaapi sa frontline workers ipasa- DILG,6,5
"Mga dumalo sa UniTeam rally nawalan ng cellphone, wallet: Parang awa n’yo na po pakisauli na lang po",7,6
"Staycation sa mga hotel na nasa MGCQ, pinayagan na",9,8
Liquor ban sa Antipolo aalisin sa Hunyo 1,7,6
UMABOT sa 51 overseas Filipino workers ang napaulat na gumaling sa coronavirus disease 2019.,9,8
"Mangingisdang nilulon ng balyena, himalang nakaligtas",9,8
NAGBABALA si Cagayan de Oro Rep. Rufus Rodriguez sa mga nagpapatupad ng social amelioration program na makasuhan kung hindi bibigyan ng second wave ng tulong pinansyal ang mga nabigyan ng first wave.,7,6
Binatikos ng Philippine Coast Guard (PCG) ang China matapos itanggi na tinutukan ng laser ng Chinese Coast Guard (CCG) ang tropa ng gobyerno sa Ayungin Shoal kamakailan.,14,13
"""Hala naaksidente si Doc Luna, hindi 'yun joke,"" saad ng content creator.Humihingi ngayon ng panalangin ang sikat na content creator sa TikTok na si Dr. Krizzle Luna para sa kaniyang pamilya at agarang paggaling matapos maaksidente.Kuwento ni Luna, naaksidente sila dahil nawalan ng preno ang nakasalubong nilang sasakyan.""Maraming maraming salamat po sa walang sawang suporta at sa mga prayers. Naaksidente po tayo, nagkaroon po ng vehicular accident. Nawalan ng preno 'yung nakasalubong naming sasakyan,"" aniya sa isang video na inupload sa kaniyang Facebook page nitong Sabado, Enero 21.",9,8
"75 autism spectrum students, hinangaan dahil sa kanilang likhang sining",15,14
Nanawagan ang Malacañang na samantalahin ang natitira pang apat na araw na pagpaparehistro para sa Barangay at Sangguniang Kabataan elections.,10,9
"Sakripisyo ng mga health worker, kinilala ni Marcos",3,2
"Pinakamatandang obispo sa Pinas, pumanaw na sa edad na 93",15,14
"Laugh trip ang netizens sa bagong inilabas na advertisement ng isang sikat na brand ng softdrinks matapos itampok ang pagiging ""Sharonian.""Oooppsss, pero teka, hindi ito ang tawag sa avid fans at supporters ni Megastar Sharon Cuneta, kundi kolokyal na tawag sa mga taong mahilig ""mag-Sharon"" o magbalot ng pagkain sa tuwing may pupuntahang handaan.Sa naturang ads na naka-upload sa "">YouTube channel,  makikitang inilabas ng nanay mula sa kaniyang bag ang kaniyang mga pasalubong para sa kaniyang asawa at anak, habang pumapailanlang ang awiting ""Bituing Walang Ningning"" na orihinal na inawit ni Mega.Makikitang kagulat-gulat na inilabas ng nanay ang mga pagkaing ibinalot kasama ang kaldero't kawali, lechon, mga lobo, batang birthday celebrator, kumakantang mala-Sharon Cuneta at ang payaso na nagawa pang makikain sa kanilang hapag-kainan.",15,14
"Ang saya-saya, no?' Estudyante, ginaya si Gloria",15,14
"Pekeng doktor, kaniyang kasabwat, timbog sa Pasay City",7,6
"Mawawalan suplay ng tubig ang ilang bahagi ng Caloocan, Malabon, Navotas, Valenzuela, Maynila at Quezon City dahil sa network maintenance simula Mayo 22 hanggang 27.Sa pahayag ng Maynilad Water Services nitong Sabado, ang mga lugar sa Caloocan City na mawawalan ng water supply simula 11:00 ng gabi ng Mayo 22 hanggang 4:00 ng madaling araw ng Mayo 23 ay kinabibilangan ng Barangay 28, 31 at 35 (Dagat-Dagatan Extension corner C3); Brgy. 41 hanggang 45 (2nd Avenue (west) corner Rizal Avenue); Brgy. 28 at 31 (Tuna corner Taksay Street).Dakong 11:00 ng gabi ng Mayo 23 hanggang 4:00 ng madSa Mayo 24 (dakong 11:00 ng gabi) hanggang Mayo 25 (dakong 4:00 ng madaling araw), putol din ang suplay ng tubig sa Brgy. 25, 29, 30 at 32 hanggang 35 (A. Mabini corner Dimasalang).",10,9
"Apektado ngayon ng red tide ang 10 coastal waters sa Visayas at Mindanao, ayon sa pahayag ng Bureau of Fisheries and Aquatic Resources (BFAR).",9,8
"ECHO, nilampaso ang Blacklist sa MPL-PH Season 11",15,14
"Sa hangaring maabot ang mas maraming Pilipino, lalo na ang mga mas bihasa sa ating pambansang wika, ilalabas ni Department of Information and Communications Technology (DICT) Undersecretary at dating Build, Build,  chair Anna Mae Yu Lamentillo ang edisyong Filipino ng Night Owl.Ang “Night Owl: Edisyong Filipino” ay salin sa Filipino na bersyon ng unang aklat ni Lamentillo na nagdedetalye sa mga nagawang imprastraktura ng administrasyon ni dating Pangulong Rodrigo Duterte, partikular na ng Department of Public Works and Highways (DPWH) sa ilalim ng dating Kalihim na si Mark A. Villar.",11,10
"Abra, niyanig ng magnitude 4.6 na lindol",9,8
"Ngayong Araw ng Kagitingan, Abril 9, ipinahayag ni Vice President Sara Duterte na bilang pagbibigay-pugay umano sa mga bayani ng kasaysayan, maging inspirado nawa ang mga Pilipino na magpamalas ng kabutihan at bayanihan sa kapwa, lalo na sa pinakamahihirap na sektor sa bansa.“As we honor the heroic courage of our fallen heroes of Bataan, may we be inspired to demonstrate gallant acts of kindness and bayanihan among our kababayan from the most vulnerable sectors,” ani Duterte sa kaniyang video message.“May their legacy continue to inspire us in our resolve of enriching our national heritage and strengthening our democratic institutions as we work together in  the most pressing issues of society today.”Ayon sa Bise Presidente, ang Battle of Bataan ay nag-iwan ng hindi maaalis na marka ng pagiging makabayan, katapangan, at katatagan ng mga Pilipino sa harap ng mga suliranin.",11,10
Sinibak na sa serbisyo ang apat na tiwaling pulis ng Police Regional Office (PRO) sa Caraga Region bilang bahagi ng ipinatutupad na internal cleansing.,7,6
"Reptiles, mga manok, at malalaking alaga, 'di pa rin pwede sa LRT-2",7,6
"Paolo Contis, nag-reflect sa buhay: 'Alam ko lahat ng mali ko!'",15,14
"Nasa 300 piraso ng food packs ang ipinagkaloob ng Philippine Charity Sweepstakes Office (PCSO) para sa mga katutubong naninirahan sa Capas, Tarlac.",10,9
"Isa sa worst int’l airports sa mundo? Kuwento ng pasaherong na-off-load umano sa NAIA, viral",10,9
"Dahil sa pagbaha: OVP, namahagi ng sako-sakong bigas sa Lanao del Norte at Eastern Samar",10,9
"Isa sa mga napag-usapan nina Ogie Diaz, Mama Loi, Mrena, at Tita Jegs sa isang episode ng kanilang showbiz-oriented vlog na ""Ogie Diaz Showbiz Update"" ay ang pamumuna ng mga netizen sa umano'y format ngayon ng GMA Public Service program na ""Wish Ko Lang"" na hino-host ni Vicky Morales.Matatandaang napaulat na rin ng Balita ang tungkol sa reaksiyon at komento ng netizens na tila pa-Vivamax na raw ang mga istoryang isinasadula sa naturang programa.",15,14
"Teenage pregnancy rate sa Caraga, nakitaan ng pagbaba -- PSA",9,8
"Handa na sa 'Big One?' OCD, nag-aerial survey sa mga istraktura sa West Valley Fault",9,8
"Isang high-value individual, nabitag sa kinasang buy-bust sa Biñan",7,6
"Sa kanilang pagdiriwang ng 6-year anniverary nitong Miyerkules, Mayo 10, inanunsyo ng folk-pop band Ben&Ben na magla-launch sila ng kanilang sariling foundation na tatawaging “Puhon Foundation.”",15,14
"Ivana Alawi, namahagi ng biyaya sa Hakot Grocery Challenge",15,14
"‘Save Sierra Madre’: 300 IPs, tuloy sa pagmartsa pa-Malacañang bilang pagtutol sa Kaliwa Dam",12,11
"Kung pinag-usapan ang nakakalokang kissing scene nina Kapamilya stars Joshua Garcia at Jodi Sta. Maria sa inilabas na official teaser ng ""Unbreak My Heart,"" ang unang makasaysayang collaboration project ng GMA Network, ABS-CBN/Dreamscape Entertainment, at Viu Philippines, nawindang din ang netizens sa maiinit na eksena nina Joshua at kaapelyido niyang si Kapuso actress Gabbi Garcia.Ngayon pa lamang ay inaabangan na ng Kapamilya at Kapuso fans kung bakit ""tinuhog"" ng karakter ni Joshua ang mga karakter nina Jodi at Gabbi, at ano nga kaya ang magiging papel dito ni Richard Yap, na eventually ay nauna nang maging katambal ni Jodi sa hit afternoon series na ""Be Careful with My Heart.""",15,14
"LUCENA CITY, Quezon -- Patay ang 35-anyos na karpintero at 25-anyos na babae matapos barilin sa Barangay 6 dito noong Miyerkules ng gabi, Marso 1.Kinilala ng pulisya ang mga biktima na sina John Carlo Leoparte, alias “Carlo,” at Charisse Daen, alias ‘’Ivy"" na parehong taga Lucena.Ayon sa imbestigasyon, bandang 11:30 ng gabi nang biglang sumulpot ang hindi pa nakikilalang suspek at pinagbabaril umano ang mga biktima gamit ang kalibre .45 at tumakas dala ang armas na ginamit.Nagtamo ng tama ng baril si Leoparte sa kaliwang bahagi ng dibdib na naging sanhi ang agarang pagkamatay habang si Daen ay tinamaan sa ulo at kanang binti at isinugod pa sa ospital ngunit idineklara itong patay na.",7,6
"Lacuna, tumanggap ng parangal mula sa NBI",13,12
"Napa-second look at ""kinabahan"" ang mga netizen sa isang litrato ng komedyanteng si ""Dagul"" o si Romeo Queddeng Pastrana sa tunay na buhay, na naka-upload sa isang Facebook page.Makikita kasing naka-black and white ang litrato ni Dagul at nakasulat dito ang kaniyang buong pangalan.Sa ibaba ng pangalan, nakalagay ang edad nitong ""63.""""Romeo 'Dagul' Pastrana, kilala bilang isang Filipino  at host sa isang sikat na TV program na Goin' Bulilit. Nakakagulat na isipin na sa edad na 63, Kaninang 8:45am natagpuan na 83 ang kaniyang score sa videoke,"" saad sa caption.",15,14
"Publiko, pinaalalahanan ng LCP Chaplaincy na mag-ingat vs. Covid-19",9,8
"Iniulat ng Department of Health (DOH) nitong Lunes, Abril 3, na may kabuuang 1,721 bagong kaso ng Covid-19 na naitala sa bansa noong nakaraang linggo.",9,8
Walang kawala!' Michele Gumabao di pinalusot ng nanlilimos sa SG,15,14
"Revilla, sumailalim sa laparoscopy para tanggalin na ang kaniyang gall bladder",9,8
"Lalaking hinahabol ng batas dahil sa kasong rape sa Pasay,  nakorner sa Bulacan",7,6
"Hindi pa tiyak ng tinaguriang ""The Magician"" sa larangan ng bilyar na si Efren ""Bata"" Reyes, Jr. kung sasali muli sa susunod na Southeast Asian (SEA) Games.Ito ay matapos matanggal sa kontensyon sa pagpapatuloy ng 32nd SEA Games sa Cambodia.",15,14
"“Kahit bingi sila, we have to blow our whistle again and again. At least, the whole world would hear.”",14,13
"Bossing, pinaluhod ng NorthPort Batang Pier",15,14
"Cambodia, pinahiya ng PH women's basketball team",15,14
Libu-libong Katoliko ang nakiisa sa idinaos na Walk for Life 2023 ng Simbahang Katoliko nitong Sabado.,3,2
Nagbabala ang isang grupo ng mga magsasaka na posibleng tumaas ang presyo ng bigas sa susunod na linggo.,1,0
"Isinapubliko ng mga eksperto sa kalusugan na ang kanser ay ikatlo sa nangungunang sanhi ng pagkamatay sa Pilipinas.Sa isinagawang National Cancer Summit sa Quezon City kamakailan, binanggit ni Philippine Society of Medical Oncology president Dr. Rosario Pitargue, 184 sa bawat 100,000 pasyente ang natutuklasang may kanser kada araw.“In terms of death, lung [cancer], it would be followed by liver, breast, colon and prostate,” ayon kay Pitargue.Sinabi naman ni Healthy Pilipinas co-convener Ralph Degollacion, nakadadagdag sa sakit ang paninigarilyo, labis na pag-inom ng alak, hindi pagsunod sa diyeta at hindi nag-eehersisyo.",9,8
"Dahil sa tindi ng init, pampublikong mga klase sa QC, pinaikli na",9,8
"Nasagip ng Philippine Coast Guard (PCG), Maritime Police at Municipal Disaster and Risk Reduction Management Office (MDRRMO) ang limang mangingisda matapos lumubog ang sinasakyang bangka sa Bansud, Oriental Mindoro nitong Linggo, Pebrero 19.",9,8
"LA UNION — Itinaas ng Provincial Disaster Risk Reduction and Management Office (PDRRMO) dito ang red alert status para sa mga operasyon nito ngayong Linggo ng gabi, Mayo 28.",9,8
"Nakarating sa kaalaman ni Rendon Labador ang reaksiyon ni ""FPJ's Batang Quiapo"" lead star at direktor na si Coco Martin tungkol sa paninita nito sa kaniya, kaugnay ng pagiging ""abala"" sa mga nagtitinda sa Quiapo dahil sa kanilang taping.",15,14
