text,code_frames,label
"After the Department of Education (DepEd) reported a rise in suicide cases and attempts among students at the height of the COVID-19 pandemic, a children’s organization called on several government agencies to address the alarming mental health crisis.",9,8
China: New EDCA sites may draw Philippines into Taiwan conflict,14,13
"The Trade Union Congress of the Philippines (TUCP)  Senate President Juan Miguel Zubiri's bill which seeks to increase the minimum wage of private workers by P150, as the group said the proposed adjustment is 'badly needed' by workers.",6,5
"Police on Friday raided houses belonging to Negros Oriental Representative Arnolfo Teves Jr. in the province in search of loose firearms, Unang Balita reported on Friday, citing Dobol B TV.",7,6
3 senators buck Padilla's Cha-cha push,13,12
"The Department of Labor and Employment (DOLE) said Wednesday that more than 73,000 job openings will be up for grabs during the nationwide job fairs that will be held on May 1, Labor Day.",2,1
The House of Representatives on Wednesday approved on second reading the National Government Rightsizing bill aimed at restructuring the bureaucracy in order to be more responsive to the people's needs.,6,5
"PH, US defense chiefs discuss China laser incident in West Philippine Sea",14,13
Senate inquiry sought to end power crisis in Occidental Mindoro,2,1
DoTr wants more online ways to pay fares,10,9
"LTO: License plates for motorcycles seen depleted in June, vehicles in July",2,1
"The Philippines must immediately apologize and indemnify the World War II “comfort women” following the United Nations (UN) findings that the government violated their rights by failing to provide reparation and social support, a legal counsel of the victims said Thursday.",4,3
President Ferdinand “Bongbong” Marcos Jr. on Tuesday called on Congress to include a provision of having an interest subsidy support on housing projects in the national budget for the succeeding years.,6,5
DOJ orders withdrawal of cases with no certainty of conviction from first-level courts,7,6
President Ferdinand “Bongbong” Marcos Jr. on Wednesday admitted that he was surprised by the recent remarks of Chinese Ambassador to the Philippines Huang Xilian and that he will speak with him soon to get a clarification.,14,13
"A $24-million airstrip extension and rehabilitation project will break ground at the Basa Air Base in Pampanga—one of the existing Enhanced Defense Cooperation Agreement sites in the country—on March 20, US Ambassador to the Philippines MaryKay Carlson has said.",8,7
Ex-DFA chief Albert del Rosario's remains arrive in Manila from US,15,14
"13 CIDG-NCR personnel, including chief, relieved from posts as PNP probes alleged extortion",7,6
"SWS: 89% of Filipinos satisfied with the way democracy works, record-high rating",12,11
"The Philippines recorded 1,171 new coronavirus cases from March 13 to March 19, 2023, the latest Department of Health (DOH) bulletin indicated.",9,8
"Philippines to review tripartite agreement with US, Japan —Marcos",14,13
"The US said it is standing with the Philippines as it called out China for ""its provocative and unsafe conduct"" in the South China Sea.",14,13
SC disbars Berteni Causing over FB post,5,4
"Negros Oriental third district Representative Arnolfo Teves has requested for an extension of his travel authority which ended on March 09, House Secretary General Reginald Velasco said.",13,12
Czech Prime Minister Fiala arrives in the Philippines,14,13
"More than 3,000 pedestrians figured in various traffic accidents in the country in 2022, data from the Department of Health (DOH) has shown.",9,8
"Disinformation and the red-tagging of Filipino opposition lawmakers “increased alarmingly” ahead of the May 2022 polls, according to the ASEAN Parliamentarians for Human Rights (APHR).   According to the APHR report, former Vice President Leni Robredo—main rival to now-President Ferdinand “Bongbong” Marcos Jr. in the 2022 presidential election—was the “prime target of intensified disinformation and red-tagging in social media leading up to election day.”",13,12
17 PH provinces among top at-risk areas for climate damage —report,9,8
The Bureau of Immigration (BI) on Tuesday cautioned the public against several videos on social media encouraging Filipinos to seek employment abroad while holding a tourist visa.,7,6
Ex-VP Robredo's Angat Buhay says 6K patients served under E-Konsulta program,9,8
"The Department of Justice (DOJ) said Wednesday that it will file charges against suspended Negros Oriental Representative Arnolfo “Arnie” Teves Jr. ""very soon"" saying there's strong evidence linking the lawmaker to the killing of Negros Oriental Governor Roel Degamo.",7,6
Teves camp ready for possible cases related to Degamo slay,7,6
"WASHINGTON—President Ferdinand Marcos Jr.  on Monday night (Washington time) said the friendship between the Philippines and the US had prevailed even after what he called ""turbulent"" between the two sides.",14,13
DICT: SIM registration at 64.114 million two weeks before deadline,6,5
"Envoy hopes China will see PH, US only want peaceful resolution of maritime issues",14,13
DFA sees ‘adverse repercussions’ on PH if Taiwan conflict escalates,14,13
"A proposed bill in the Senate is eyeing the possible release of a portion of the P100,000 cash gift for centenarians as soon as they reach the age of 80 years old.",6,5
"A day after President Ferdinand Marcos Jr. instructed the Philippine National Police to identify “hotspots” in the country, the PNP on Tuesday said it is now awaiting the formal reports of its regional offices on areas deemed “crime-prone.”",8,7
"The National Bureau of Investigation (NBI) seeks to file  against suspended Negros Oriental Representative Arnolfo “Arnie” Teves Jr. over the killing of Negros Oriental Governor Roel Degamo and eight others by next week, Justice Secretary Jesus Crispin Remulla said Thursday.",7,6
PNP announces reorganization; 10 police officials appointed to new posts,2,1
"Philippines posts 272 new COVID-19 cases; active tally at 8,920",9,8
"DOH logs 311 new COVID-19 cases; active tally climbs to 8,621",9,8
The legal counsel of Negros Oriental Representative Arnolfo “Arnie” Teves Jr. on Monday said Teves has yet to return to the Philippines due to concerns about his security.,8,7
"The Philippines posted 1,190 new COVID-19 cases on Thursday, as the active tally rose to 8,371.   It was the highest number of new cases in the past three days.   The nationwide COVID-19 tally is now 4,097,525, according to the latest data from the Department of Health.   The active tally went up to 8,371 from 7,565 on Wednesday.   In the past 14 days, the National Capital Region logged the highest number of new cases with 4,172. It was followed by Calabarzon with 2,038, Central Luzon with 583, Western Visayas with 505, and Davao Region with 374.",9,8
"BOC intercepts P10B worth of counterfeit bags, shoes in Binondo",7,6
"Eighty-six new cases of human immunodeficiency virus (HIV) were recorded among adolescents and children in January this year, based on data by the Department of Health (DOH).",9,8
"An alleged mastermind in the killing of Negros Oriental Governor Roel Degamo has been arrested by the National Bureau of Investigation, Justice Secretary Jesus Crispin Remulla announced Friday.",7,6
Berteni “Toto” Causing said Friday his disbarment prevented him from supporting the family of slain broadcaster Percy Lapid amid the ongoing investigation into the case.,7,6
"Filipino Muslims gather for Eid'l Fitr, end of Ramadan",3,2
The Philippine National Police has acquired a firearm simulator system which can help the law enforcers improve their marksmanship without the use of bullets.,8,7
PUV fare discount to take effect in Metro Manila in April,10,9
"Filipino 'comfort woman,' Lola Hilaria dies at 97",15,14
"Kabataan party-list lawmaker Raoul Manuel on Wednesday cast doubt on a poll showing that 78% of Filipino adults want mandatory ROTC restored, pointing to the poll's wording and saying students should have been the majority surveyed.",12,11
"Tolentino: Possible VFA between Philippines, Japan constitutional",14,13
"The Supreme Court on Thursday announced that 2022 Bar Passers will take their oath-taking on May 2, 2023 at the Philippine International Convention Center (PICC).",15,14
"The Presidential Communications Office (PCO) on Thursday announced the latest appointments in various government agencies, including the Department of Agriculture, Department of Labor and Employment, and the Department of the Interior and Local Government.",13,12
"House of Representatives Speaker Ferdinand Martin Romualdez over the weekend revealed 11 additional bills as part of the Legislative-Executive Development Advisory Council (LEDAC), including the controversial Maharlika Investment Fund (MIF).",6,5
DOJ starts process to tag Arnie Teves a terrorist,7,6
"A priest, who helped found an organization counseling victims of drug war, washed the feet of the kin of alleged extrajudicial killings (EJK) on Maundy Thursday, according to a social media post and GMA Integrated News bulletin.",3,2
"Australian Deputy Prime Minister Richard Marles will visit the Philippines this week, the Australian government said Tuesday.",14,13
"The Philippines will have a hard time wooing foreign investors if the government would continue to dodge the International Criminal Court's (ICC) probe into the Duterte administration's drug war, an opposition lawmaker said Thursday.",14,13
"The Philippines and the United States have scheduled two iterations of its newly revived joint exercise Cope Thunder for 2023, the Philippine Air Force (PAF) said Tuesday.",14,13
"Defense Secretary Carlito Galvez Jr. on Wednesday spoke with his US counterpart, Lloyd Austin III, to discuss ""concerning developments"" in the South China Sea.",14,13
"The Philippines on Monday logged 179 new COVID-19 cases, marking the second straight day with fewer than 200 new cases.",9,8
Seven key deals expected to be inked during Marcos’ visit to Japan — DFA exec,14,13
Marcos on ICC rejection: No next move for PH gov't,13,12
"Gov't lawyer says agri projects in Enrile plunder case had manicure, pedicure services",7,6
"Duterte on ICC probe: If I have to kill those who'd want to harm, so be it",13,12
Philippine delegation raises over P100-M sales leads in ASEAN Tourism Forum,1,0
The House of Representatives on Tuesday approved on second reading a bill requiring firefighters to be certified medical first responders and emergency medical technicians (EMT).,6,5
The Department of Justice (DOJ) has  the filing of murder charges against six suspects involved in the killing of Negros Oriental Governor Roel Degamo.,7,6
OCTA: NCR COVID-19 positivity rate rises to 7.2%,9,8
Palace: Memo ordering gov't salary deduction for quake relief fund untrue,6,5
Defense Secretary Carlito Galvez Jr. believes the Reserve Officers' Training Corps (ROTC) program can help cure mental health problems.,9,8
"Siaton Mayor Cezanne Fritz Diaz believes the recent killing of his uncle Negros Oriental Governor Roel Degamo could have been perpetrated by an organized group, with more elected officials, including him, still on their list.",7,6
VP Sara to K-12 graduates: Choose a course you are happy about,15,14
"Philippines reports 142 COVID-19 cases; active tally at 9,355",9,8
"Japan, Australia may conduct South China Sea patrols with US, Philippines — ambassador",14,13
"For Women's History Month, the GMA Kapuso Foundation gave 200 women in Laguna and Nueva Ecija free pap smear and breast exam in partnership with Homelab Medical and Diagnostic Services.",9,8
"Marcos summons Chinese envoy over actions vs. PCG, Filipino fishermen",14,13
PNP informants receive around P8M for arrest of most wanted persons,7,6
Lawmakers belonging to the Makabayan bloc in the House of Representatives has asked for a congressional inquiry into the data breach that allegedly affected over 1.2 million records or 817.54 GB of data handled by law enforcement agencies.,7,6
23M national IDs issued so far — PhilSys,2,1
"DOJ: PCG, MARINA under probe over MT Princess Empress sailing sans CPC, permit",7,6
"Almost 9,000 reports of child abuse have been recorded in 2022, Council for the Welfare of Children (CWC) executive director Undersecretary Angelo Tapales said Friday.",9,8
"The country is losing P5 million per day as fisherfolk continue to suffer from the fishing ban imposed in several areas affected by the oil spill from the sunken motor tanker off Oriental Mindoro, the Bureau of Fisheries and Aquatic Resources (BFAR) said Monday.",1,0
Marcos OKs creation of body for 125th PH independence,13,12
Robin Padilla wants ban of movie 'Plane' over portrayal of Philippines,13,12
The Land Transportation Franchising and Regulatory Board (LTFRB) has said it uncovered two unauthorized transport network vehicle service  operating in the country.,7,6
"TOKYO — President Ferdinand Marcos Jr. said Wednesday that his five-day visit here is expected to forge closer ties between the Philippines and Japan in ensuring security in the Asia-Pacific region.   Asked by reporters how he wants to improve cooperation with Japan in the South China Sea, Marcos said that “Japan wants to develop more and make our relationship even more robust and closer, especially in that regard.”   “This is a new element to our relationship because we are now talking about the security of the region,” the President said in an interview with reporters while aboard a flight to Japan.   Marcos said the Philippines’ dealings with Japan usually involve government-to-government, aid, grants,    In his pre-departure speech in Manila, the chief executive said his visit is part of a larger foreign policy agenda to forge closer political ties, stronger defense and security cooperation, as well as lasting economic partnerships with major countries in the region.",14,13
"The Philippines remain hounded by “significant human rights issues” and concerns about state forces’ “impunity” are still unaddressed, the US State Department said in its 2022 Country Report on Human Rights Practices.",4,3
The Department of Health (DOH) on Tuesday said at least 21.6% of children aged zero to 23 months old nationwide are stunted.,9,8
DOTr renews call for dialogue with transport groups amid strike,6,5
DOTr’s Bautista wants dialogue with transport groups ahead of planned strike,13,12
Bato: Marcos assured me ICC won’t be able to touch a single strand of my hair,13,12
"A graduate of the University of Santo Tomas was the highest scorer among the 1,980 who passed the architecture licensure examination conducted last week, the Professional Regulation Commission reported.",15,14
"The government will keep a careful watch on  to ensure that they do not take undue advantage of the public as the deadline for SIM registration approaches, Justice Secretary Jesus Crispin Remulla said Monday.",6,5
The House of Representatives on Tuesday junked the motion of Albay Representative Edcel Lagman to stop the deliberations on the resolution calling for a constitutional convention (con-con) to amend the 1987 Constitution.,5,4
Negros Oriental Representative Arnie Teves has denied that he and his brother Henry were involved in the killing of Governor Roel Degamo amid allegations that the incident over the weekend was politically motivated.,7,6
"Marcos, Biden look forward to 'trilateral modes of cooperation' with other countries",14,13
VP Sara insists hiring 30K teachers a year impossible; ACT Teachers says it is logical,2,1
"The Commission on Human Rights (CHR) called on authorities to take action on the alleged abduction of National Democratic Front of the Philippines (NDFP) consultant Ariel Badiang in Manolo Fortich, Bukidnon on February 6.",7,6
"Marcos, US senators tackle defense, economic cooperation, agriculture in Washington meeting",14,13
Marcos says no need yet for mandatory face mask policy,6,5
BI urges probe vs airline employee allegedly involved in trafficking,7,6
The Philippine government on Wednesday evening deported the remaining two Japanese fugitives who are wanted for alleged theft in their country.,7,6
"WASHINGTON - President Ferdinand ""Bongbong"" Marcos Jr. met US President Joe Biden on Monday afternoon (Tuesday early morning in the Philippines).",14,13
DOJ urged to form special panel of prosecutors on Negros killings,7,6
"At least 26 suspected Chinese maritime militia and coast guard vessels have been spotted near Ayungin Shoal in the West Philippine Sea, according to the Philippine Coast Guard (PCG).",8,7
"Japan, Australia, Germany raise concerns over China's use of laser vs. Philippine ship",14,13
Palace: Marcos allowed sale of smuggled sugar at Kadiwa centers,1,0
Senator Risa Hontiveros on Tuesday disclosed that three traders may gain billions from the supposed sugar importation.,1,0
"Negros Oriental Representative Arnolfo ""Arnie"" Teves has yet  with the leadership in the House of Representative even if his travel authority already expired last March 9, Speaker Martin Romualdez said Monday.",13,12
"PNP to go after smoking, vaping minors",7,6
House approves Marcos-backed VAT refund for tourists bill,6,5
"DOH logs 177 new COVID-19 cases; active tally dips to 9,493",9,8
"President Ferdinand “Bongbong” Marcos Jr. has appointed Tereso Panga as director general of the Philippine Economic Zone Authority (PEZA), according to the Presidential Communications Office (PCO) on Saturday.   Panga had been the officer-in-charge of PEZA since July 2022 before he was named to the top post on March 23, 2023.   The PCO also announced the appointments of the following officials:",13,12
"Senior Canadian government officials on Wednesday called on the Philippine government to cooperate on the International Criminal Court’s investigation on the deadly war on drugs under then-President Rodrigo Duterte, saying Manila can not be “selective” on its international law obligations.",14,13
"Marcos appoints new judges, BJMP official",13,12
"The Anti-Terrorism Council (ATC) on Monday announced its designation  physician Dr. Natividad ""Naty"" Castro as a “terrorist individual” in a resolution.",7,6
"At least 61 tourist sites were affected by the oil spill from the motor tanker that sank off Oriental Mindoro, the Department of Tourism (DOT) said, adding that the number could increase.",10,9
House OKs Magna Carta for Filipino Seafarers on second reading,6,5
"DOH logs 843 new COVID-19 cases; active tally climbs to 7,037",9,8
Marcos: Rightsizing not aimed at terminating employees but upskilling workforce,2,1
Ombudsman suspends 33 gov't officials over Pharmally mess,7,6
WHO: Person-to-person transmission of H3N8 bird flu extremely rare,9,8
House panel okays con-con as way to amend Constitution,5,4
Senator Francis Tolentino said Sunday he sees nothing wrong with the prospective Visiting Forces Agreement (VFA) between the Philippines and Japan as it will be in line with the Philippine Constitution.,14,13
Marcos: Review of some cops’ alleged drug links finished soon,7,6
Senate inquiry into Degamo killing set after Holy Week —Dela Rosa,7,6
No plan to move students' summer vacation back to April-May —DepEd,6,5
"The United States has provided $20 million worth of assistance for the response in the oil spill in Oriental Mindoro, Philippine Defense office-in-charge Carlito Galvez Jr. said Tuesday (Wednesday in Manila).",14,13
"Family, friends, and colleagues took to social media on Wednesday to remember and pay tribute to the late President Benigno “Noynoy” Aquino III on his 63rd birthday.",15,14
CHR launches probe on killings targeting gov't officials,7,6
"The designation of four more Philippine military facilities that may soon be accessed by US forces under the Enhanced Defense Cooperation Agreement will allow the two countries' armed forces to ""respond more seamlessly"" to challenges in the Indo-Pacific region, the US Department of Defense said Monday.",8,7
The lawyer of the victims in the deadly attack on Negros Oriental Gov. Roel Degamo has filed a motion asking the panel of prosecutors to resolve the  against the four respondents allegedly involved.,7,6
Remulla says prosecutors to work together with cops,8,7
"Imee urges limits on number of US forces, length of stay under EDCA",8,7
"PNP: Violence against women, children cases top charges filed vs. policemen",7,6
"President Ferdinand “Bongbong” Marcos Jr.’s official working visit to the US is a good chance to discuss the renewal of the Enhanced Defense Cooperation Agreement under new terms and conditions, Senator Imee Marcos has said.",14,13
"A total of 913 new COVID-19 cases were recorded in the Philippines from February 27 to March 5, 2023, data from the Department of Health showed Monday.",9,8
NWRB calls on public to conserve water as El Niño draws near,2,1
"Risa votes no, Imee abstains in Senate RCEP vote",13,12
House panel OKs measures on jabs vs. some diseases for elderly,6,5
"BI facility under heightened alert; fugitives, immigration violators separated",7,6
"DOJ to replace Negros Oriental prosecutors to remove bias, doubt in Degamo slay probe",7,6
Bureau of Customs personnel destroy OFW's toy plane,15,14
Hontiveros suggests blacklisting three firms linked to alleged 'state-sponsored' sugar smuggling,7,6
DOH not keen on reverting face mask mandate despite rising COVID-19 cases,9,8
The House constitutional  on Monday approved the  bill  report of Resolution of Both Houses (RBH) No. 6 providing for the formation of a hybrid constitutional convention (con-con) to amend the 1987 Constitution.,5,4
WASHINGTON - President Ferdinand “Bongbong” Marcos Jr. is considering adding more people in his Cabinet.,13,12
Four suspects in the killing of Negros Oriental Governor Roel Degamo and eight others on Monday attended the first preliminary investigation of the case at the Department of Justice (DOJ).,7,6
Hontiveros won’t sign Padilla’s panel report on con-ass,13,12
"The Philippines recorded 553 new COVID-19 cases on Friday, even as the active tally dropped to 4,657.",9,8
"Police are now looking into the neuropsychiatric background of the soldier who killed four of his fellow servicemen in Camp Evangelista in Cagayan de Oro City over the weekend, Philippine National Police (PNP) chief Police General Rodolfo Azurin Jr. said Monday.",7,6
Walden Bello camp urges Remulla to act on petition vs. cyber libel complaint,7,6
"Around eight in 10 Filipinos believed the country was moving in the right direction under the administration of President Ferdinand “Bongbong” Marcos Jr., according to OCTA Research’s first quarter survey released on Saturday.   Conducted from March 24 to 28, the  poll found that 76% of 1,200 adult Filipinos believed that the country was headed in the right direction based on the policies and programs articulated and implemented by the current administration.   Ten percent of the respondents believed otherwise, and 13% were undecided.   “While 8 out of 10 adult Filipinos (76%) think that the country is headed in the right direction, this result represents a notable decline of 9 percentage points  to the TNM (Tugon ng Masa) Q4 October 2022 survey conducted last quarter, where 85% said that the country was headed in the right direction,” OCTA said in its report.   “The decline in the overall percentage of adult Filipinos who think that the country is headed in the right direction from last quarter was due to the consistent decreases across major areas and socioeconomic classes,” it added.",12,11
"Several senators on Wednesday called for the full implementation of the Anti-Hazing Law after the death, allegedly due to hazing, of Adamson University student John Matthew Salilig.",6,5
"Philippines posts 144 new COVID-19 infections; active cases at 9,117",9,8
"NFA cashier gets jail time, fined for losing P10-M public funds to robbers",7,6
"Comelec discussing new technology for next polls, says spox",2,1
"Former Bureau of Corrections (BuCor) Chief Gerald Bantag and former Deputy Officer Ricardo Zulueta are now considered fugitives given the outstanding warrants of arrest filed against them, the Philippine National Police (PNP) said on Sunday.",7,6
"Five test takers tied for the top score in the respiratory therapists licensure examination conducted earlier this week, according to the Professional Regulation Commission.",15,14
700 NBP prison guards relieved — Catapang,2,1
PNP Chief Acorda: No revamp yet in police organization,8,7
LTO rolls out automated handheld device for issuing tickets,2,1
"The Communist Party of the Philippines said on Saturday that the Twitter accounts of the Philippine Revolution Web Central, Ang Bayan, and several others were suspended or taken down without warning.",15,14
"Officials are seeing a ""pattern of impunity"" in Negros Oriental following the March 4 killing of Governor Roel Degamo at his residence, Justice Secretary Jesus Crispin Remulla said Thursday.",7,6
"The owner of motor tanker Princess Empress on Saturday said that the oil spill response effort continues to progress in Naujan, Oriental Mindoro, weeks after the vessel sank.",9,8
PHA: Ischemic heart disease still leading cause of death in 2022,9,8
"130 flights, 20,000 passengers to be affected by May 17 airspace shutdown — MIAA",10,9
"Marcos wishes Emperor Naruhito 'abundant happiness, blessings'",14,13
Commission on Higher Education chairman Prospero de Vera III said Sunday President Ferdinand “Bongbong” Marcos tasked them to finish the reevaluation of the 83 maritime schools in the country in two years’ time.,6,5
"Bantag, Zulueta now on hold departure list — BI",7,6
"The Department of Budget and Management (DBM) has approved the release of over P3 billion to cover the cost of education for technical-vocational students.   In a statement on Thursday, the DBM said Budget Secretary Amenah Pangandaman approved on February 15 the Special Allotment Release Order (SARO) amounting to P3.410 billion.   The SARO was released to the Department of Labor and Employment-TESDA “for the implementation of the Universal Access to Quality Tertiary Education (UAQTE) Act.”   The DBM said the SARO and its corresponding Notice of Cash Allocation (NCA) shall be used to cover the cost of tertiary education for all Filipino students enrolled in technical vocational institutions registered with the Technical Education and Skills Development Authority (TESDA).",1,0
"PNP looking into possible violations, lapses in database leak",8,7
"Marcos: Railway projects to spur economic activities, promote environmental sustainability",1,0
CHED says no misuse of P10-billion fund,1,0
Military dogs showcase skills in Balikatan training,8,7
CA junks with finality Zaldy Ampatuan’s plea for transfer to hospital,7,6
Remulla: ICC talk with EU MPs lasted less than three minutes,14,13
Senator Nancy Binay on Thursday called on the Department of Health and the local government units to craft strategies to ramp up the inoculation of routine vaccines for children after Unicef reported that around one million Filipino children missed out on such jabs.,9,8
The Japanese Embassy in Manila has extended its gratitude to Justice Secretary Jesus Crispin Remulla for the deportation of four Japanese fugitives wanted for theft in Japan.,14,13
Marcos on Arroyo's 76th birthday: Thank you for your guidance,15,14
Rep. Villar seeks comprehensive study on students’ mental health,9,8
Cop arrested in P6.7-B drug bust dismissed from service —PNP,7,6
Senator Ronald “Bato” dela Rosa on Tuesday floated “revenge” as a possible reason behind the death of the alleged driver of the gray AUV that carried the body of hazing victim John Matthew Salilig before it was buried.,7,6
"The Department of Labor and Employment (DOLE) is ""reviewing"" issues and concerns regarding the alleged red-tagging of labor union members and activists.",7,6
"The lawyer of suspended Negros Oriental Representative Arnolfo ""Arnie"" Teves Jr. said on Saturday that his client has made certain requests to ensure his safe return to the country after being linked to the killing of Governor Roel Degamo.",7,6
DOH releases guidelines for 2nd COVID-19 booster shots to general population,9,8
Justice Secretary Jesus Crispin Remulla on Tuesday said that the Maritime Industry Authority (MARINA) and the Philippine Coast Guard (PCG) have been directed to produce relevant documents for the oil spill investigation.,7,6
US Ambassador Carlson cites importance of free press in visit to GMA,14,13
Comelec creates permanent committee vs. vote-buying,6,5
SC ruling shows when rape is consummated,5,4
The Sandiganbayan on Friday found former Philippine Amusement Gaming Corporation (PAGCOR) chairman Efraim Genuino guilty of graft over the anomalous release of P37-million public funds in 2007 and 2009.,7,6
The Philippine National Police on Monday said it has coordinated with the Department of Justice to place on the Immigration watch list the hazing suspects in the death of Adamson University student John Matthew Salilig.,7,6
UST grad tops January 2023 architect licensure exam,15,14
Alleged ASG member wanted for murder nabbed in Parañaque,7,6
The Department of Justice has ordered its prosecutors to  the withdrawal of pending criminal cases in first-level courts that have no probable cause with reasonable certainty of conviction.,7,6
"President Ferdinand ""Bongbong"" Marcos Jr. on Wednesday approved the creation of a Water Resource Management Office (WRMO) to manage the country’s water resources and respond to present environmental challenges.",2,1
"WASHINGTON -  The United States is working closely  in the vicinity of the EDCA sites to showcase the benefits it could provide to residents in the area, a White House fact sheet said.",14,13
"DOTr: New order to streamline admin, procurement processes",6,5
BI probes reported 'scam hub' condos for trafficked foreigners,7,6
Local language least preferred medium of instruction for Grades 1-3: poll,12,11
"Joint PH-US statement made 'false accusations' vs. China, says official",14,13
"DepEd plans to hire 9,650 new teachers in 2023",2,1
"The Philippine tally of active COVID-19 cases fell below 10,000 on Sunday, even as the country reported 166 new infections, according to data released by the Department of Health (DOH).",9,8
Magna Carta for seafarers hurdles House on final reading,6,5
Palace names latest appointments in gov’t agencies,13,12
SolGen insists war on drugs was a legitimate law enforcement effort,6,5
Several domestic and international flights were delayed due to the radar system maintenance work at the Philippine Air Traffic Management Center (ATMC) on Wednesday.,10,9
China on Balikatan: US-PH cooperation must not interfere in sea dispute,14,13
"TOKYO— Japan will give the Philippines 600 billion yen in government aid and private sector investments to support the country’s drive to  an upper-middle  economy in 2024, Japan Prime Minister Fumio Kishida has said.",1,0
"Senators on Tuesday grilled an Adamson University official over their alleged inaction despite being aware of the presence of Tau Gamma Phi, a fraternity not officially recognized by the school, in the campus.",7,6
Police raid Rep. Teves' houses for loose firearms,7,6
Marcos to military: Ensure airworthiness of PAF assets,8,7
Zelenskiy says he spoke with Marcos on deepening Ukraine-Philippines ties,14,13
"The Commission on Elections (Comelec) will suspend the power of the Philippine National Police and the Armed Forces of the Philippines to transfer their personnel during election periods, Comelec Chairman George Garcia said Monday.",8,7
Authorities seized over P18 million worth of marijuana leaves and vape marijuana oil concealed in a balikbayan box.,7,6
"The two other Japanese fugitives detained in the Philippines are set to be deported Wednesday after a Pasay court granted separate motions to withdraw the cases filed against them, Justice Secretary Jesus Crispin Remulla said Tuesday.",7,6
"A graduate of Iloilo Science and Technology University gained the highest percentage rating for the April 2023 Electronics Engineers Licensure Examination while for the April 2023 Engineer Technicians Licensure Examination Jayron Tayurang Mampusti of the Polytechnic University of the Philippines - Main Sta. Mesa got 90%, the Professional Regulation Commission (PRC) announced.",15,14
"Dozens of flights were canceled on Monday, Labor Day, due to a power outage that hit the Ninoy Aquino International Airport (NAIA).",10,9
The Department of Budget and Management (DBM) on Tuesday said the Marcos administration has allocated P1.737 billion under this year’s budget for the modernization of the Bureau of Fire Protection (BFP).,1,0
"Enrile, co-accused in graft case question COA's evidence on PDAF use",7,6
Senator Francis Tolentino will take up with visiting European Parliament members the proposed Senate resolution defending former President Rodrigo Duterte from an investigation by the International Criminal Court.,7,6
Passengers urged to allot ample time to get to NAIA amid transport strike,12,11
"The Philippines will continue to engage with countries and international platforms when  to democracy and human rights as long as the engagements are constructive and respectful of its sovereignty, according to President Ferdinand ""Bongbong"" Marcos Jr.",14,13
SC disbars lawyer over claims of bribing justices,7,6
The Inter-Agency Task Force for the Management of Emerging Infectious Diseases (IATF) is pushing for the alert level system be used as a  tool and no longer an identifier of what restrictions should be imposed in a particular area amid the COVID-19 pandemic.,6,5
Two suspects tagged prominent person in Degamo slay —source,7,6
"DOST, TESDA offer courses for data analysts as demand seen to increase",2,1
"A crucial security policy document outlining the future of the Philippines-United States alliance will be released in Washington when President Ferdinand Marcos Jr. visits the Pentagon for a meeting with American defense officials on Wednesday, a senior US embassy diplomat said.   Earlier announced in a White House factsheet following a meeting between US President Joe Biden and Marcos on Monday, the Bilateral Defense Guidelines are seen as an upgrade to the Philippines and America’s security ties as they seek to “institutionalize key bilateral priorities, mechanisms, and processes to deepen alliance cooperation and interoperability across land, sea, air, space, and cyberspace.”   “One thing that  out of this visit and is on track to be made public this Wednesday when President Marcos visits the Pentagon is the first ever Bilateral Defense Guidelines between the US and the Philippines,” said Brett Blackshaw, political counselor at the US Embassy, at a forum hosted by Stratbase-ADR Institute on Tuesday.",14,13
"VP Sara pushes for work culture that values better wages, mental health",10,9
Recto to Marcos admin: Tell Congress location of 4 new EDCA sites,13,12
Senator Ramon “Bong” Revilla Jr. has filed a resolution seeking a Senate investigation into the alleged involvement of ranking Philippine National Police officers in the P6.7 billion drug haul in Manila late last year.,7,6
"Marcos: AFP mission changed amid South China Sea problem, rivalry between powers",14,13
Vice President Sara Duterte urged local chief executives to steer clear of the appointment process of public schools teachers in their respective municipalities and respect the ranking system of educators.,13,12
"Sajid Ampatuan found guilty of malversation, graft over fictitious purchase of farm inputs",7,6
Vergeire says she's ready to be DOH secretary: 'Baka kailangan ako ng Pilipino',13,12
"A huge majority of teachers in the country reported that students are finding it difficult to concentrate on their studies due to ""summer heat"", according to a survey conducted by the Alliance of Concerned Teachers (ACT).",12,11
The Department of Information and Communications Technology (DICT) is now investigating the alleged data breach involving the database of law enforcement agencies.,7,6
University of Baguio (UB) alumnus Anthony Mark Dulawan Emocling made history as he became the first visually impaired exam taker to pass the Bar Examinations.,15,14
"Informants of the police and the Philippine Drug Enforcement Agency are being paid for successful tips with confiscated drugs that they then sell on the street, House dangerous drugs panel chairperson Robert Ace Barbers of Surigao del Norte said Tuesday.",7,6
Anti-Terrorism Council designates Dr. Naty Castro a terrorist,7,6
"President Ferdinand ""Bongbong"" Marcos Jr. will ask the International Criminal Police Organization (Interpol) to issue a blue notice against the suspects in the killing of Negros Oriental Govenor Roel Degamo.",7,6
"PH, US sink target ship in Balikatan exercise off Zambales",8,7
The Commission on Elections (Comelec) on Monday launched its Register Anywhere Project (RAP) at the Senate of the Philippines building in Pasay City.,6,5
"Vice President Sara Duterte in her message for Eid'l Fitr asked for prayers for “harmony, unity, and success for each one.""",3,2
