text,code_frames,label
"MANILA – The Philippine Army (PA)'s First Scout Ranger Regiment (FSRR) is taking care of the mental health of its officers and enlisted personnel through its ""behavioral hygiene hub"" (BHH) at Camp Tecson in San Miguel town, Bulacan province.",9,8
"Over the past week, border security has been the biggest sticking point in Senate discussions about immigration reform.",8,7
Indefensible judgment,15,14
" ""callous disregard"" for life and deserved the death penalty.",3,2
"Former mayor Neptali P. Salcedo of Sara town in Iloilo and three others have been acquitted by the Sandiganbayan of their 10 graft charges on the alleged irregular payments for diesel fuel, engine oil, and lubricants in 2003.",5,4
The National Rifle Association and pro-gun enthusiasts,12,11
Shoot to Stun,15,14
"WASHINGTON, DC, USA – US Vice President Kamala Harris will visit the Philippine islands of Palawan on the edge of the disputed South China Sea, a senior administration official said on Tuesday, November 15, in a move that may be interpreted by Beijing as a rebuke.",14,13
Heat indices in 8 areas stay at ‘danger’ level,10,9
"Professor Clarita Carlos shared on Facebook Monday, April 24 her short list of travel essentials and travel tips, some of which you might find weird.",15,14
SITG conducts probe on origin of 990 kilos of 'shabu' seized in October 2022,7,6
P6.4 billion allotted to boost PH tourism image in 2023,1,0
Listen to the Families,12,11
MANILA – Immigration authorities arrested an overstaying British national in Palawan on Thursday.,7,6
"MANILA, Philippines – The Commission on Elections (Comelec) will tap into its savings to increase the honoraria of teachers who will man the barangay and Sangguniang Kabataan polls scheduled on October 30, 2023, the poll body announced on Thursday, March 23.",2,1
"Start with the ethics: If you believe something is wrong and must change, anonymity should not be a prerequisite for coming forward. ""If the fear of retaliation causes us not to stand up for our principles,"" said Stephen L. Carter, a Yale law professor and author of ""Integrity"" (Basic Books, 1996), ""then what kind of principles are they?""",3,2
Undocumented immigrants crowd California DMV offices for new licenses,11,10
"With hardly 40 percent of the country’s subscriber identity module or (SIM) cards registered, Camarines Sur 2nd district Rep. LRay Villafuerte said its time for authorities to think about the extension provision in Republic Act (RA) No.11934 or the SIM Registration Act.",6,5
Magnitude 5.6 quake jolts Cagayan,15,14
Lawyers for death row inmate say Mo. could be about to execute an innocent man,4,3
Group tries to stop challenge to gun law,12,11
"Beware of these diseases after Paeng’s floods, says DOH Calabarzon",9,8
Frank talk on illegal immigrants,15,14
MANILA – The Philippine National Police (PNP) on Thursday announced that it has activated two police provincial offices (PPOs) in the Bangsamoro Autonomous Region in Muslim Mindanao (BARMM) following a plebiscite which allowed the creation of Maguindanao del Sur and Maguindanao del Norte.,7,6
INMATES COMMONLY challenge convictions or sentences based on claims that they were saddled with bad lawyers. Just as common are decisions by judges to deny such claims. So it is extraordinary that last week a unanimous Supreme Court tossed out a death sentence against a Florida inmate who made such an argument. And no wonder.,5,4
"Philippines, US crafting defense guidelines to address ‘ambiguities’ in MDT",8,7
Same-sex marriage to be tested in Md.,15,14
"The committee's action sparked rejoicing from immigration activists who crowded into a Senate committee room to witness the proceedings. ""Yes, we can!"" they shouted as they clapped rhythmically to show their pleasure.
",12,11
"with a mark that resembles an upside-down Nike swoosh.

Colorado teens",11,10
Catholic Bishops’ Conference of the Philippines- Episcopal Commission on Vocations chairman Novaliches Bishop Roberto Gaa is asking the faithful for prayers for more vocations to the priesthood.,3,2
Tobacco wheel speeds stripping of plants' leaves,2,1
"""protect our borders.""",8,7
"Activities  rebels in Masbate have surged to ""alarming rate,"" causing  learning disruption in the province, the Department of Education said Thursday.",9,8
"MANILA, Philippines – Aside from COVID-19, President Ferdinand Marcos Jr. ordered the Department of Health (DOH) to prioritize campaign against human immunodeficiency virus (HIV) and tuberculosis infections.",9,8
District's only gun dealer to close temporarily,1,0
" It was designed to ensure that all capital trials are properly funded, allowing defense attorneys and others to tap the fund for their trial expenses.",1,0
"The issue has also reverberated across the country, as voters in 11 states banned gay marriages last November.",12,11
MANILA – The Bureau of Immigration (BI) will look into the records of the eight repatriated Filipinos who were victimized by cryptocurrency scammers.,7,6
"MANILA – President Ferdinand R. Marcos Jr. on Wednesday lauded the flight maneuver skills of Philippine Air Force (PAF) pilots, emphasizing the need to continue modernizing and improving the Armed Forces of the Philippines’ (AFP) military capabilities to effectively safeguard the country’s maritime territory.",8,7
"A three-judge panel, in a unanimous decision, rejected arguments that testimony from Washington's fellow prison guards should not have been allowed.",5,4
"Over 77,000 PNP personnel to be deployed for summer holidays",2,1
CEOS OF TWO LEADING FIRMS TO TESTIFY THIS WEEK,5,4
"""Our policies should aim to strengthen families, not undermine them,"" Bush said. ""And changing the definition of marriage would undermine the family structure.""",3,2
The Department of Health (DOH) reminded the public to be vigilant when  to skin damage caused by constant sun exposure.,9,8
"Make good governance 'viral' in bureaucracy, Cong Yamsuan tells GCG",13,12
Solon reiterates push to restore death penalty for heinous crimes,7,6
The retort comes from actor Dennis Quaid.,11,10
Local government units that are affected by the massive oil spill from MT Princess Empress  the shipowner to pay for the damages to  Senator Jinggoy Estrada said.,10,9
"MANILA – The Commission on Elections (Comelec) said more than 70 clustered precincts in four voting centers have opened to  voters for the plebiscite on Saturday morning that will divide Barangay Muzon in the City of San Jose del Monte, Bulacan.",13,12
"An educator and fellow of an international research organization urged the national government to expand the coverage of tariff breaks for electric vehicles (EVs), saying it would be real game changer amid the soaring prices of petroleum products.",6,5
"The bishops and cardinals didn't use the term to describe a shift in their thinking. Rather, in the provisional report of the Synod on the Family, they invoked gradualism in recognition that even those who strive toward a moral ideal tend to fall short; for all of us, morality takes time and practice. They urged appreciation of the good in relationships that don't meet the church ideal of monogamous, til-death-do-us-part marriage.
",3,2
DEATH PENALTY VIOLATES SENSE OF JUSTICE,3,2
"The rollout of the implementation of the electronic registration of arriving and departing passengers. was successful, Bureau of Immigration (BI) Commissioner Norman Tansingco said on Monday, April 17.",10,9
"PH, Japan ink 35 key investment deals",14,13
"AFP calls alleged torture, killing of CPP leaders Benito, Wilma Tiamzon by military ‘fictitious’",7,6
WORKERS PAY PREMIUM FOR PUFFING,1,0
 has  one of the better background-check systems in the country ,8,7
Budget chief Pangandman stands firm in support for PS-DBM,13,12
"The center chose him in part because of his getting evangelicals working to solve social problems such as poverty, he said.
",3,2
Justice Secretary Jesus Crispin Remulla on Friday said they are seeking to establish guidelines that will prevent settlement in cases of incestuous rape and child abuse.,6,5
"Whatever one thinks of homosexuality, it is hard to argue that a baby addicted at birth to cocaine and exposed to the AIDS virus -- as was the child at issue in the New Jersey case -- is not better off in the permanent care of a loving gay couple with the means to support him than remaining in foster care",4,3
"In Anti-Smoking Law, Confusion Is the Leader of the Pack",6,5
" proposition defining marriage as the union of a man and a woman.
",5,4
"A copy of the passenger manifest for the questioned flight from the Balagbag ramp of the NAIA on the night of February 13 showed seven names, one more than those indicated in the copy of the PNP Aviation Security Group.",7,6
Gays face same battle interracial couples fought,4,3
"hile some families of murder victims are expressing frustration that decisions haven't been made on clemency requests.
",10,9
until the deadly chemicals begin flowing.,9,8
The Department of Public Works and Highways (DPWH) has set up guidelines in the removal and reinstallation of informative road signs and street lights to ensure that they are placed in proper locations during road expansion projects.,6,5
Changing Your Name After Marriage When You're Gay,15,14
"Martens was among those who organized Monday's Capitol rally, which included families of gun-violence victims and community leaders. They filled the Rotunda, holding up signs that said, ""Enough is enough"" and ""Guns are not the answer.""",12,11
Go asks Pinoys to support local film industry; highlights summer MMFF,11,10
Attacks vs. local execs don't reflect PH security situation: PNP,8,7
AGRI Party-list Rep. Wilbert T. Lee has thumbed down the Land Transportation Office's (LTO) plan to print out temporary driver's licenses on paper amid the shortage of plastic cards.,6,5
"Mississippi Auto Arms, a shop in Oxford that specializes in combat weapons, is hawking the 11-pound ""Charlie Rangel Edition"" Kalashnikov-style rifle for a hefty $1,195.",1,0
"THE HAGUE, Netherlands – The United Nations Human Rights Council (UNHRC) is assessing the human rights record of the Philippines on Monday, November 14.",4,3
"MANILA -- Senator Raffy Tulfo has filed a measure seeking to regulate police checkpoints in order to stop discriminatory practices and serious violations from irresponsible and abusive checkpoint personnel, especially to motorcycle riders.",6,5
"As the map of where gay marriage is legal has shifted and changed over the past few years, we've tracked a harder-to-measure component of the new laws: How many gay Americans live in states that allow them to marry.
",11,10
"The Philippine government is still studying the possible locations for the additional Enhanced Defense Cooperation Agreement (EDCA) sites, according to President Ferdinand ""Bongbong"" Marcos Jr.",8,7
"
Edwin F. O'Brien, the archbishop of Baltimore, said in a letter last month that sponsoring the bill would ""deeply conflict"" with O'Malley's Catholic faith and that he should resist pressure to do so after New York's recent legalization of same-sex marriage.",3,2
"House leader seeks review of nursing curriculum, licensure exams amid low passing rate",6,5
MANILA – Administration of Covid-19 booster shots to children aged five to 11 years old is still not,9,8
Letters to the Editor,15,14
The Last Gasp of a Smoke-Filled Room?,10,9
"One must be willing to sacrifice, respond to God with gratitude, humility –Cardinal Advincula",3,2
"MANILA, Philippines – The scheduled increase in the monthly contribution of members of the Philippine Health Insurance Corporation (PhilHealth) will not push through for now following an order from President Ferdinand Marcos Jr.",13,12
"FOR SOME IN ILLINOIS, RYAN'S PARDONS COULD MEAN COMPENSATION FOR YEARS LOST",4,3
"Philippines, US foreign affairs, defense secretaries to meet in Washington",14,13
" I will do everything in my power to provide them with a world without hate and legislative discrimination.
",4,3
Trolley wedding service halts over gay marriage,15,14
China’s top diplomat makes first official visit under Marcos admin,14,13
Abalos orders LGUs to prepare for possible El Niño effects,9,8
"Bishop Righter will take the pulpit of First Unitarian Church of Wilmington tomorrowfor the 9 and 11 a.m. services, and will conduct a public forum at the church at 7 p.m.",3,2
" Border fence is full of problems, costs Spending as much as $1.2 billion on a barrier between Mexico and the U.S. only serves to mask the fact that Congress isn't dealing with immigration.",8,7
"DeKalb officials say security costs rising, cite risk of civilian firearms",8,7
"""Isn't that the ultimate homeland security, standing up and defending marriage?""",8,7
PBBM to advance PH economic agenda in US visit - DFA,14,13
"MANILA, Philippines – The United Nations (UN) human rights chief on Tuesday, March 7, reminded the Philippine government of its obligation to deliver justice for victims of abuses, including those killed under former president Rodrigo Duterte’s violent war on drugs.",4,3
"
New DNA Testing Urged In Case of Executed Man",4,3
Assault Rifles Assault Common Sense,15,14
Heads of Pr. George's schools named,15,14
"""fundamental miscarriage of justice"" to let Thompson's death sentence stand",4,3
": gun vio-lence restraining orders (GVRO), in which law enforcement agencies, families and household members can quickly remove firearms from individuals deemed unstable or unfit to own them",6,5
"MANILA – Tropical Depression (TD) Amang continues to bring rains across Luzon while Tropical Cyclone Wind Signal (TCWS) No. 1 remains hoisted over some areas in the island, the weather bureau said Thursday.",10,9
"PBBM vows to improve, modernize PH transport system",10,9
Supreme Court says racial bias tainted Texas death row inmate's sentencing,4,3
"
America's death rows seeing steady decline",11,10
"MANILA, Philippines – President Ferdinand Marcos Jr. visits Northern Luzon on Thursday, July 28, after a magnitude 7 earthquake jolted Abra and surrounding provinces.",9,8
" One by one, the speakers at the anti-death-penalty rally took a turn behind the lectern on the Capitol steps. Hundreds listened as they spoke of light and its unique ability to drive out the darkness. Then there was a stir off to the side.",12,11
"Of the 210 prisoners on death row as of Oct. 27, 130 are black and four are women, according to the state Corrections Department.",4,3
"PBBM orders deferment of LRT 1, LRT 2 fare hikes",6,5
"A priest, who helped found an organization counseling victims of drug war, washed the feet of the kin of alleged extrajudicial killings (EJK) on Maundy Thursday, according to a social media post and GMA Integrated News bulletin.",3,2
"MANILA – President Ferdinand R. Marcos Jr. is seriously studying the proposed merger of the Landbank of the Philippines (LBP) and the Development Bank of the Philippines (DBP), which is in line with the administration’s thrust toward financial efficiency among state-owned banks, Finance Secretary Benjamin Diokno said on Tuesday.",6,5
"Lampman lost her father, husband and son to cancer. She is in remission from breast cancer and soft-tissue sarcoma, which is cancer in soft tissues such as nerves, fat or muscles.",9,8
nine new positions ,2,1
Davao del Norte Representative Pantaleon Alvarez has marked this year’s Valentine’s Day by renewing his call to support his bill establishing Civil Partnership for both opposite and same-sex couples.,6,5
Weapon lovers to stick to their guns in rallies,12,11
 It does not destroy the right to bear arms in public under the guise of regulating it.,5,4
"MANILA, Philippines – “As if nothing happened,” is how Katrina Enrile, daughter of former Senate president and now Chief Presidential Legal Counsel Juan Ponce Enrile, describes the relationship between her father and the late president Ferdinand E. Marcos – even after the elder Enrile turned against the dictator in the days leading to his ouster nearly 37 years ago.",13,12
"The petition seeking to increase the daily minimum wage of private sector employees in the National Capital Region by P100 is currently under review, Department of Labor and Employment (DOLE) Secretary Bienvenido Laguesma said on Saturday.",6,5
"President Ferdinand ""Bongbong"" Marcos Jr. expressed gratitude to former President and Senior Deputy Speaker Gloria Macapagal-Arroyo as he greeted Arroyo on her 76th birthday.",15,14
UN Special Envoy for Road Safety to visit PH next week,14,13
MARINA: EU nod on PH seafarer certificates ‘normal recognition’,14,13
sale of cigarettes,1,0
Gatchalian wants improved coordination with LGU execs,13,12
China opposes ‘meddling’ in South China Sea amid PH-US defense guidelines,14,13
Ako Bicol Party-list moves to expand anti-El Niño water supply program,2,1
"House passes compromise measures, angering gun-control advocates",13,12
" what remains is the culmination of one systemic deficiency layered atop another.""",6,5
The Senate Committee on Justice and Human Rights on Tuesday endorsed the bills granting Canadian vlogger Kyle Douglas Jennerman Filipino citizenship to the plenary for deliberations.,6,5
that immigration hurts American workers,1,0
Activists: Tobacco sales program not enough,1,0
Betrothed in New Jersey,15,14
Positivity rate not sole indicator to assess Covid-19 situation—DOH,9,8
"MANILA – The United Nations (UN) Secretary-General’s Special Envoy for Road Safety, Jean Todt, will visit the country from April 11 to 14 to advocate for the effective implementation of the Global Plan for the Decade of Action for Road Safety 2021-2030.",14,13
"Senator Raffy Tulfo on Tuesday  the creation of a processing center to screen private planes and their passengers, amid alleged human smuggling activities using private aircraft at the Ninoy Aquino International Airport (NAIA).",8,7
"MANILA, Philippines – The House of Representatives in the 19th Congress passed on Tuesday, January 31, a bill that seeks to enforce a one-time condonation of farmers’ unpaid interests, penalties, and surcharges from agricultural and agrarian loans.",6,5
"Remulla tells Bantag, Zulueta: Face murder complaints like a man",13,12
"PH, Australia armies kick off 6-week tactical exercise",14,13
Gun owners argue that they need their guns for protection.,8,7
Marcos swears in new PCO officials,13,12
"MANILA, Philippines – A government-owned  based in Ilocos Norte which was ordered to be abolished over a year ago, still racked up millions of pesos in losses because the government did not implement its liquidation plan.",1,0
"MANILA, Philippines – Philippine President Rodrigo Duterte has signed an executive order to include nuclear power in the country’s energy mix, as authorities prepare for the phasing out of coal-fired power plants and after earlier efforts failed due to safety concerns.",6,5
"VP Sara: ‘We must continue empowering, inspiring other women’",4,3
"""the same legal obligations, responsibilities, protections, and benefits as are afforded or recognized by the law of Illinois to spouses.""",4,3
Opponents and supporters of a federal judge's ruling overturning Utah's same-sex marriage ban have launched online petition drives seeking support for their positions.,12,11
" which would make her the country's 16th woman executed since the death penalty was reinstated in 1976, according to the Death Penalty Information Center",11,10
Rappler Talk: EU lawmaker Hannah Neumann on defending human rights in PH,4,3
"COVID-19 growth decreases in NCR, surges in Cebu City, Davao City – Octa",9,8
"Religious Leaders Push Congregants on Gun Control, Sensing a Watershed Moment",3,2
"The Fourth Quarter 2022 Social Weather Stations (SWS) survey found that most Filipino families received help,  money or food that was given in the past three months.",12,11
Lawmaker slams cops for inconsistent stories in P6.7 billion shabu mess,7,6
"MOST PREFER TOUGHER GUN LAWS, POLL SEZ",12,11
"
UCC synod backs resolution endorsing same-sex marriage Vote isn't binding on churches",3,2
The fight between Senator Cynthia A. Villar and the BF Resort Village Homeowners Association in Las Pinas City may go into its second round.,7,6
" He decried that school shootings had become ""the norm,"" blasted America's gun violence as ""off the charts"" ",11,10
"That means federal employees in same-sex marriages are discriminated against because of the sex of their spouse. That can take a heavy and unfair financial toll on a marriage in the form of additional health-care payments and lost retirement benefits.
",4,3
"In Fight for Marriage Rights, 'She's Our Thurgood Marshall'",5,4
Same-sex partners should marry ... it's good for their health,9,8
"PH, India renew defense cooperation commitment",14,13
Jose Calida is Marcos’ COA chair,13,12
A Muntinlupa City court has issued a hold departure order (HDO) against former Bureau of Corrections (BuCor) chief Gerald Bantag and former BuCor deputy officer Ricardo Zulueta.,7,6
"MANILA, Philippines – For President Ferdinand Marcos Jr., joining politics was a way to defend and ensure the survival of his infamous clan.",13,12
"
''It is true what this vote will do will be to help the voters identify who is and is not supportive of the family,",3,2
 and his behavior in the courtroom actually are quite typical.,5,4
Flash of Honesty,15,14
Film focuses on Mormon role in gay marriage ban,3,2
MANILA – The Armed Forces of the Philippines (AFP) and the US Navy both  to strengthening their defense partnership.,14,13
PROTECTING HEARTH AND HOME,8,7
"Marina hails launch of new ro-ro ferry to boost maritime tourism in Cebu, Bohol",2,1
"
Months after a Pennsylvania clergyman was defrocked in a similar case, the leader of the United Methodist Church in the New York City area has canceled the ecclesiastical trial of a minister who officiated at his own son's gay wedding.",3,2
"The deal came after the Virginia Supreme Court rejected Andrews's 2007 death sentences, saying, among other things, that Andrews had unlawfully been convicted of two capital murder charges linked to the same two killings.",5,4
 The company was responding to a demand by the U.S. surgeon general and the American Medical Association for R.J. Reynolds to stop using the camel in its ads for Camel cigarettes.,9,8
Pastor Redoubles Efforts vs. Same-Sex Marriage,3,2
UK concerned by ‘dangerous’ acts vs. PH vessels in South China Sea — envoy,14,13
"The lessons are being taught by Richard Rhee who, with neighbors, deterred attacks on his business. Or Tom Spear who, with neighbors, repelled gangs in his community. Or from Norman Simples, an African-American who, while waiting for the National Guard to arrive, defended his store. All with privately owned arms.",8,7
"
The answer is that it's complicated. As several legal experts point out, some same-sex couples can run into problems because the federal government does not recognize gay marriage. ",5,4
"MANILA – The Second Congressional Commission on Education (EDCOM 2) has started reviewing the country’s education system with the aim  up with solutions to the problems being faced by the sector, Senator Sonny Angara said Thursday.",6,5
US eyes $3B package to boost PH transport systems,2,1
"MANILA – United States President Joe Biden on Monday (Washington, D.C. time) will send a ""first of its kind"" presidential trade and investment mission to the Philippines in a bid to promote broad-based economic growth.",14,13
Senator Francis Tolentino will take up with visiting European Parliament members the proposed Senate resolution defending former President Rodrigo Duterte from an investigation by the International Criminal Court.,7,6
Eye-for-an-Eye Incivility,3,2
MANILA – A measure requiring the Philippine Merchant Marine Academy (PMMA) to admit one cadet from each congressional district in the country hurdled second reading approval at the House of Representatives.,6,5
"Remulla in Geneva: Philippines looking at drug syndicates, not minor offenders",7,6
Ople to brief UN on PH migration governance,14,13
"``I often think of them as producing less risk in terms of lung cancer than with cigarettes,'' said Michael Burnstein, 30, of New York City, who quit smoking cigarettes but still enjoys an occasional cigar.",9,8
"MANILA, Philippines – After a year of investigation, forensic expert Raquel Fortun and activist-priest Flavie  out with damaging findings on the Duterte drug war.",7,6
"DOTr eyes full NAIA electrical system audit after power outage cancels, delays flights anew",6,5
"Permanent provisions of the 1994 Brady Law went into effect recently, extending the sweep of the federal firearms measure.",6,5
Romualdez a step ahead of Marcos in directive to link up with US legislators,13,12
"''There's a direct correlation between stupid people and guns,'' he said regarding the rush-to-get-a-gun mentality. ''They come in here with minus-I.Q.'s, so you have to fine-tune them.''",11,10
Many in country music mum over gun issues after Vegas deaths,11,10
"Marcos, Sara Duterte condemn killing of ex-Lamitan mayor, 2 others",7,6
"
God And Sex",3,2
"The ire was directed at the man onstage, screenwriter Dustin Lance Black, who had recently won an Oscar for  ""Milk,"" about the gay activist Harvey Milk, who was assassinated in San Francisco in 1978.",11,10
SILENT MARCH MARKS ANN'Y OF ANTI-IMMIG LAW,12,11
"The Dallas Morning News, editorial:",11,10
"Is It Okay to Refuse to Serve Same-Sex Couples Based on Religious Beliefs?
",3,2
"MANILA, Philippines – As universities wrapped up the semester, students nationwide marked their calendars for a momentary exit from their academic responsibilities in time for the 2021 Christmas holidays.",10,9
Opponents Sue to Postpone Changes in Immigration Policy,5,4
A SHADOWY GROUP run by religious fundamentalists is bankrolling a pitched crusade against same-sex marriage in New York.,3,2
"Parents are best suited to raise children, and marriage is the best arrangement for parents to perform this essential task.",3,2
Villanueva enjoins commission to address jobs-skills mismatch,6,5
VP Duterte’s office opens 8th satellite office in Isabela,2,1
House Senior Deputy Speaker and former president Gloria Macapagal-Arroyo is proposing to replace the K to 12 education program with something that she calls K + 10 + 2.,6,5
The Ateneo de Manila University has approved the implementation of a co-education system granting access to female students in its basic education schools.,4,3
"MANILA – The Philippine Navy (PN) announced Tuesday that the missile frigate, BRP Antonio Luna (FF-151), arrived at the Changi Naval Base in Singapore on Monday for the inaugural ASEAN-India Maritime Exercise (AIME).",14,13
"Can we not see that killing him for killing others is just as wrong as his killing to avenge the deaths that he perceived were unjust at Ruby Ridge and Waco? I can see no good from any of these deaths. The victims are still victims. The hate, pain and anger will not go away because of revenge. Only by forgiveness and love can one find peace. As Gandhi once said, ""An eye for an eye will make the world blind.""",3,2
"MANILA – Around 17 million or 67 percent of Filipino households have access to running or piped water, according to a Social Weather Stations (SWS) survey released on Thursday.",12,11
"Marquette University tells employees: ""Opposition to same-sex marriage"" could be ""unlawful harassment""",4,3
Karla Faye Tucker chose her destiny,3,2
"A three-judge panel of a federal appeals court, and not the full court, will hear an appeal brought by state Attorney General J.B. Van Hollen that challenges a judge's decision to overturn Wisconsin's Marriage Amendment.
",5,4
stop the FBI from keeping gun purchase records required under the new national instant background check system.,8,7
"MANILA, Philippines – While expressing support for the Subscriber Identity Module (SIM) Registration bill, the National Privacy Commission (NPC) outlined ways to ensure that its implementation would prevent security risks and data breaches.",6,5
SMOKERS STILL OBSESS OVER THAT ELUSIVE CUBAN CIGAR,14,13
"With 10 days to go in the campaign, presidential frontrunner Ferdinand “Bongbong” Marcos Jr. has his eyes set on Central Luzon, which has 7.28 million voters or 11% of the total voting population of the country.",13,12
MANILA – The Manila Cathedral has opened its doors to pilgrims for the Lenten season.,3,2
"DOH expects 390,000 doses of Covid-19 bivalent vaccines by the end of May",2,1
POST-DISPATCH AD CHECKAD CHECK SERIES,15,14
Palace updates exceptions to right to information,6,5
"A new survey conducted by The Elway Poll, a longtime Washington pollster, shows Initiative 594 earning 60 percent of the vote, while 32 percent of respondents say they will vote no. The initiative took 70 percent of the vote in July and 72 percent in an April poll conducted by the same company.
",12,11
DND sets budget for ROTC uniforms at P5 billion –Dela Rosa,2,1
"No tropical cyclone is expected to affect the country until weekend, the Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) said on Friday morning, April 21.",10,9
"at the feet of a Catholic priest.

""Joe and I have big disagreements about God,"" says the priest, Father Neil, who's wearing a Cleveland Cavaliers T-shirt and sitting on a bench Thursday afternoon. Joe says that there's a reason God put him in jail, on death row, for decades, but God doesn't operate that way. ""That's  injustice . That's  sin . That has nothing to do with God. And Joe disagrees. He - """,3,2
"A new poll shows an increasing number of Americans want to see less immigration to the United States, with the less-immigration crowd jumping from 35 percent of the population the last couple years to 41 percent today.
",12,11
Malaysia PM Anwar arrives in Philippines for official visit,14,13
"Sara Duterte thanks Eagles for philanthropy, takes oath as member",13,12
"DEATH PENALTY SOUGHT IN SLAYING OF GAYS PROSECUTORS TO CITE SACRAMENTO SYNAGOGUE ARSONS IN EFFORT TO MAKE CASE FOR HATE CRIME, CAPITAL PUNISHMENT",4,3
Senate basic  chairman Sherwin Gatchalian is urging school principals to shift from in-person classes to blended learning after the state weather bureau PAGASA issued an El Niño alert.,6,5
Sporting-goods retailer ending assault rifle sales,1,0
"GUNS, SCHMUNS",15,14
Marcos reiterates ‘urgency’ in South China Sea Code of Conduct,6,5
Justice Secretary Jesus Crispin Remulla on Tuesday questioned why the International Criminal Court (ICC) was investigating the government's drug war and not the drug cartels.,13,12
"WASHINGTON DC, USA – Manila’s pivot back to Washington reaches its climax on Monday, May 1, as a Filipino president steps inside the White House for the first time in over a decade.",14,13
"A shortage of Immigration and Naturalization Service agents at Dulles International Airport has led to longer-than-usual waits at passport control for arriving international passengers, airport and INS officials said.",2,1
Marcos reappoints Teehankee as PH permanent representative to WTO,13,12
"Nine of 10 presidential candidates gathered at the Sofitel in Pasay City on Saturday, March 19, marking the first presidential debate organized by the Commission on Elections for the 2022 polls.",13,12
" The decision was made to treat the ""circumstances of married couples and civil union couples consistently,""",4,3
Philippines back to ‘moderate risk’ for COVID-19 – DOH,9,8
Comelec mulls COC filing for BSKE in malls,13,12
"An earthquake measuring magnitude 5.5 on the Richter scale rocked Isabela province on Thursday morning, May 4, said the Philippine Institute of Volcanology and Seismology (Phivolcs).",10,9
So much money.,1,0
Residents of Eastern Visayas and Caraga were told to be vigilant against possible flash floods or landslides due to moderate to at times heavy rains that  effects of easterlies and intertropical convergence zone (ITCZ) may bring.,10,9
Marriage Equality Goes Prime Time,4,3
Senator Ronald “Bato” Dela Rosa on Tuesday said he is planning to conduct a Senate hearing following reports that some police personnel were apprehended for allegedly “recycling” confiscated drugs.,7,6
Christian churches: ‘Resist any candidate’ who may bring back Martial Law years,3,2
New paper aimed at immigrants,11,10
Department of Migrant Workers (DMW) Secretary Susan Ople called on overseas Filipino workers (OFWs) in Sudan to return to the Philippines and be safe with their families amid the ongoing conflict in the said African country.,10,9
Seeking justice on death row,4,3
House OKs government rightsizing bill on final reading,6,5
"""There's absolutely no good reason - if you can get married - why you should be denied a hotel room or a job,"" said Fred Sainz, a vice president of the Human Rights Campaign. ""There will be a fair number of states where you can get married and be fired the same day for having gotten married.""
",4,3
Illegal immigration requires swift action,6,5
"MANILA, Philippines –  President Rodrigo Duterte named his adviser, Abdullah Mamao, as secretary of the newly created Department of Migrant Workers, Acting Presidential Spokesperson and Presidential Communications Secretary Martin Andanar announced on Wednesday, March 9.",13,12
A DeKalb County jury on Sunday found Ammon Sumrall guilty of murder in the shooting death of a police officer and will decide today whether to recommend the death penalty,5,4
"MANILA, Philippines – President Rodrigo Duterte has named Senior Deputy Executive Secretary Michael Ong as an associate justice of the Court of Appeals.",13,12
"Schwarzenegger's comments were his most detailed yet on the controversial gay marriage issue and put him at odds with President Bush, a fellow Republican who last week called for ",13,12
"Fire hits bus terminal in Cubao, Quezon City",9,8
"FROM HOME TO HOME: EXHIBIT OFFERS IMAGES OF IMMIGRANTS' JOURNEY, LIFE; AT JEWISH COMMUNITY CENTER, THROUGH FEB. 28",11,10
"It was the day my Uncle Tony's wife was physically restrained and taken to what they called the ""insane asylum"" in Poughkeepsie, N.Y. I asked my mother why Aunt Margie went crazy and she told me.",9,8
"MANILA – The foreign trips of President Ferdinand R. Marcos Jr. have generated a total of 116 investment projects worth PHP3.48 trillion (USD62.926 billion), Malacañang announced Friday.",1,0
Marriage Equality in New York,4,3
"Gay marriage proponents scored a pair of victories on the eve of the anniversary of a historic Supreme Court gay rights decision.
",12,11
"Some say the U.S. Supreme Court decision will shift the focus of the debate in New Jersey from the political arena to state courts.
",5,4
"Metro Manila, 38 other areas to enter Alert Level 1 in March",9,8
MANILA – The Department of Foreign Affairs (DFA) on Friday said President Ferdinand R. Marcos Jr. will primarily pursue the administration's economic agenda -- particularly promoting the Philippines as an investment destination -- during his official visit to the United States (US).,1,0
EFFORT TO BLOCK RESEARCH,15,14
PNR eyes alternative transpo for riders during 5-year stop operations —exec,2,1
About 50 people gathered at the Minnesota state Capitol on Saturday to demonstrate against a proposed amnesty for illegal immigrants.,12,11
"In case you missed it, Theodor Seuss Geisel's 1961 story documents a society of creatures who elevate those born with a star on their bellies. But when the mysterious Sylvester McMonkey McBean offers the Plain-Belly Sneetches a chance to print stars on their bellies with a machine for a fee, they become indistinguishable from the Star-Belly Sneetches, who then pay McBean to remove their stars. The cycle of prejudice continues until the Sneetches happily conclude ""that Sneetches are Sneetches,"" with or without stars.",11,10
PNP working with DOJ to place suspects in Salilig’s death on Immigration watch list,7,6
Blame game,15,14
"MANILA, Philippines – Nearly 10 months after the conclusion of the 2022 presidential polls, the Commission on Elections (Comelec) denied an appeal from Senator Aquilino Pimentel and then presidential candidate Manny Pacquiao for the body to reconsider its decision on who truly leads the once-ruling PDP-Laban.",5,4
