Statement,Link,Date
"Pagtataas sa minimun wage ng mga nurse sa pribadong sektor, isinusulong",https://bandera.inquirer.net/264460/pagtataas-sa-minimun-wage-ng-mga-nurse-sa-pribadong-sektor-isinusulong,"September 14, 2020"
"Aparri, Cagayan nakapagtala ng kauna-unahang kaso ng COVID-19",https://bandera.inquirer.net/264442/aparri-cagayan-nakapagtala-ng-kauna-unahang-kaso-ng-covid-19,"September 14, 2020"
‘3 gives’ sa bills sa ilalim ng Bayanihan 2 dapat lang,https://bandera.inquirer.net/264437/3-gives-sa-bills-sa-ilalim-ng-bayanihan-2-dapat-lang,"September 14, 2020"
Free online courses para sa Filipino Seafarers mula sa DOLE,https://bandera.inquirer.net/264433/free-online-courses-para-sa-filipino-seafarers-mula-sa-dole,"September 14, 2020"
Gamefowl federation nanawagan kay Duterte: Payagan na muli ang sabong sa bansa,https://bandera.inquirer.net/264423/gamefowl-federation-nanawagan-kay-duterte-payagan-na-muli-ang-sabong-sa-bansa,"September 14, 2020"
13 TV channel na gagamitin ng DepEd sa pagbabalik-eskwela sagot na ni Pacquiao,https://bandera.inquirer.net/264387/13-tv-channel-na-gagamitin-ng-deped-sa-pagbabalik-eskwela-sagot-na-ni-pacquiao,"September 13, 2020"
"17 pang isolation facilities, natapos na sa Eastern Visayas",https://bandera.inquirer.net/264384/17-pang-isolation-facilities-natapos-na-sa-eastern-visayas,"September 13, 2020"
"540 pulis sa Central Visayas, gumaling na sa COVID-19",https://bandera.inquirer.net/264372/540-pulis-sa-central-visayas-gumaling-na-sa-covid-19,"September 13, 2020"
"Jose Abad Santos, Davao Occidental nilindol",https://bandera.inquirer.net/264344/jose-abad-santos-davao-occidental-nilindol,"September 13, 2020"
"Pemberton, napa-deport na",https://bandera.inquirer.net/264341/pemberton-napa-deport-na,"September 13, 2020"
Grupo ng mga abugado nangakong ipagtatanggol mga tsuper na biktima ng kill-switch modus ng isang TNC,https://bandera.inquirer.net/264336/kill-switch-modus-ng-isang-tnc-naungkat-ng-lcsp-atty-inton-nangakong-lalaban-ang-bumibiktima-sa-mga-pobreng-tsuper,"September 13, 2020"
"Bantayan airport sa Cebu, malapit nang buksan",https://bandera.inquirer.net/264286/bantayan-airport-sa-cebu-malapit-nang-buksan,"September 13, 2020"
"Bong Revilla nagbanta sa bashers, mga nagpapakalat ng fake news: Mananagot kayo",https://bandera.inquirer.net/264268/fwd-revilla-says-he-is-gathering-evidence-vs-fake-news-purveyors,"September 13, 2020"
"1,159 dagdag na jeepney sa 28 na ruta, pinayagan na ring pumasada",https://bandera.inquirer.net/264262/1159-dagdag-na-jeepney-sa-28-na-ruta-pinayagan-na-ring-pumasada,"September 12, 2020"
"Lolong dahon ng saging ang face shield, nakatanggap ng facemask sa pulis",https://bandera.inquirer.net/264257/lolong-dahon-ng-saging-ang-face-shield-nakatanggap-ng-facemask-sa-pulis,"September 12, 2020"
"13 pang Pinoy sa abroad, tinamaan ng COVID-19",https://bandera.inquirer.net/264219/13-pang-pinoy-sa-abroad-tinamaan-ng-covid-19,"September 12, 2020"
"Global death toll ng COVID-19, higit 919,000 na",https://bandera.inquirer.net/264225/global-death-toll-ng-covid-19-higit-919000-na,"September 12, 2020"
Galit na resbak ni Pialago sa bashers ng white sand: Bakit nong madumi ang Manila Bay wala kayong pake,https://bandera.inquirer.net/264217/galit-na-komento-ni-mmda-spokesperson-sa-isyu-ng-white-sand-bakit-nong-madumi-ang-manila-bay-wala-kayong-pake,"September 12, 2020"
"89 kapitan ng barangay, suspendido dahil sa anomalya sa SAP",https://bandera.inquirer.net/264212/89-punong-barangay-suspendido-dahil-sa-anomalya-sa-sap,"September 12, 2020"
"Mga positibo sa COVID-19 sa Pilipinas, umabot na sa 257,863",https://bandera.inquirer.net/264213/mga-positibo-sa-covid-19-sa-pilipinas-umabot-na-sa-257863,"September 12, 2020"
"Pinoy na pumatay ng nobya, laya na matapos patawarin ng emir ng Kuwait",https://bandera.inquirer.net/264205/pinoy-na-pumatay-ng-nobya-laya-na-matapos-patawarin-ng-emir-ng-kuwait,"September 12, 2020"
"Dahil sa mahinang signal para sa online class, lolo ginawan ng mini-classroom ang apo sa taas ng puno",https://bandera.inquirer.net/264184/dahil-sa-mahinang-signal-para-sa-online-class-lolo-ginawan-ng-mini-classroom-ang-apo-sa-taas-ng-puno,"September 12, 2020"
Agusan del Sur niyanig ng 3.6 magnitude na lindol,https://bandera.inquirer.net/264181/agusan-del-sur-niyanig-ng-3-6-magnitude-na-lindol,"September 12, 2020"
Internet center ipinapatayo ni Mayor Vico sa mga paaralan para sa online learning,https://bandera.inquirer.net/264277/internet-center-ipinapatayo-ni-mayor-vico-sa-mga-paraaralan-para-sa-online-learning,"September 12, 2020"
Cardinal Tagle dinapuan din ng Covid-19,https://bandera.inquirer.net/264178/cardinal-tagle-dinapuan-din-ng-covid-19,"September 12, 2020"
"Pagpapasara ng mga sementeryo ngayong Undas, OK sa DILG",https://bandera.inquirer.net/264167/pagpapasara-ng-mga-sementeryo-ngayong-taon-ok-sa-dilg,"September 11, 2020"
"2 NPA, 1 huli sa engkwentro sa Davao City",https://bandera.inquirer.net/264165/2-npa-1-huli-sa-engkwentro-sa-davao-city,"September 11, 2020"
Ika-31 petisyon kontra anti-terrorism law sa SC,https://bandera.inquirer.net/264161/ika-31-petisyon-kontra-anti-terrorism-law-sa-sc,"September 11, 2020"
COA kinuwestyon ang notice to proceed ng Kaliwa Dam project na walang ECC,https://bandera.inquirer.net/264149/coa-kinuwestyon-ang-notice-to-proceed-ng-kaliwa-dam-project-na-walang-ecc,"September 11, 2020"
"Naujan, Oriental Mindoro niyanig ng magnitude 4.6 na lindol",https://bandera.inquirer.net/264156/naujan-oriental-mindoro-niyanig-ng-magnitude-4-6-na-lindol,"September 11, 2020"
"Full implementation ng automated collection system, ipagpaliban muna",https://bandera.inquirer.net/264153/full-implementation-ng-automated-collection-system-ipagpaliban-muna,"September 11, 2020"
"Pagpayag sa Dito na magtayo ng cell towers sa military camps banta sa seguridad ng bansa,  ayon kay Carpio",https://bandera.inquirer.net/264106/pagpayag-sa-dito-na-magtayo-ng-cell-towers-sa-military-camps-banta-sa-seguridad-ng-bansa-ayon-kay-carpio,"September 11, 2020"
7 menor de edad nasagip sa Binondo,https://bandera.inquirer.net/264066/7-menor-de-edad-nasagip-sa-binondo,"September 10, 2020"
7 lugar sa Baguio City naka-lockdown,https://bandera.inquirer.net/264032/7-lugar-sa-baguio-city-naka-lockdown,"September 10, 2020"
"Cataingan, Masbate niyanig ng magnitude 3.9 na lindol",https://bandera.inquirer.net/264033/cataingan-masbate-niyanig-ng-magnitude-3-9-na-lindol,"September 10, 2020"
Sapat na pondo na pambili ng bakuna kontra COVID-19 tiniyak ng Kamara,https://bandera.inquirer.net/264025/sapat-na-pondo-na-pambili-ng-bakuna-kontra-covid-19-tiniyak-ng-kamara,"September 10, 2020"
Paggamit ng kita ng BCDA para sa AFP ipinabubusisi ni Hontiveros,https://bandera.inquirer.net/264023/paggamit-ng-kita-ng-bcda-para-sa-afp-ipinabubusisi-ni-hontiveros,"September 10, 2020"
Localized lockdown ipinatupad sa isang residential compound sa Muntinlupa City,https://bandera.inquirer.net/263939/localized-lockdown-ipinatupad-sa-isang-residential-compound-sa-muntinlupa-city,"September 09, 2020"
"100 LSIs, APOR nakauwi na ng Iloilo",https://bandera.inquirer.net/263968/100-lsis-apor-nakauwi-na-ng-iloilo,"September 09, 2020"
"8 dayuhang terorista sa bansa, minomonitor ng AFP",https://bandera.inquirer.net/263947/8-dayuhang-terorista-sa-bansa-minomonitor-ng-afp,"September 09, 2020"
2020 census hinimok na ipagpaliban,https://bandera.inquirer.net/263937/2020-census-hinimok-na-ipagpaliban,"September 09, 2020"
"Pag-regulate sa social media, hindi kasama sa IRR ng Anti-Terror Law",https://bandera.inquirer.net/263887/pag-regulate-sa-social-media-hindi-kasama-sa-irr-ng-anti-terror-law,"September 08, 2020"
"Mga sementeryo sa Maynila, sarado sa darating na Undas",https://bandera.inquirer.net/263853/mga-sementeryo-sa-maynila-sarado-ngayong-undas,"September 08, 2020"
"Susunod na Bar exams, isasagawa sa November 2021",https://bandera.inquirer.net/263857/susunod-na-bar-exams-isasagawa-sa-november-2021,"September 08, 2020"
"Lotto bettors wagi ng P339M sa Ultra Lotto, P24M sa Mega Lotto",https://bandera.inquirer.net/263840/2-lotto-bettors-wagi-ng-p339m-sa-ultra-lotto-p24m-sa-mega-lotto,"September 08, 2020"
Lanao del Sur at Bacolod City isinailalim sa MECQ simula Setyembre 8,https://bandera.inquirer.net/263834/lanao-del-sur-at-bacolod-city-isinailalim-sa-mecq-simula-setyembre-8,"September 08, 2020"
"Kita ng PCSO ngayong 2020, bagsak",https://bandera.inquirer.net/263826/kita-ng-pcso-ngayong-2020-bagsak,"September 08, 2020"
Wow mali! 4 na magkakabarkada arestado dahil sa ‘nakasakong bangkay’ sa Valenzuela City,https://bandera.inquirer.net/263801/wow-mali-4-na-magkakabarkada-arestado-dahil-sa-nakasakong-bangkay-sa-valenzuela-city,"September 08, 2020"
"Social media monitoring ng PNP, walang mali – Palasyo",https://bandera.inquirer.net/263776/social-media-monitoring-ng-pnp-walang-mali-palasyo,"September 07, 2020"
"Bayanihan 2, lalagdaan na ni Pangulong Duterte",https://bandera.inquirer.net/263774/bayanihan-2-lalagdaan-na-ni-pangulong-duterte,"September 07, 2020"
"Militar, matataas na opisyal ng gubyerno, tutol sa pagtatayo ng Dito cell towers sa kanilang village",https://bandera.inquirer.net/263784/militar-matataas-na-opisyal-ng-gubyerno-tutol-sa-pagtatayo-ng-dito-cell-towers-sa-kanilang-village,"September 07, 2020"
"Sec. Harry Roque, naka-self isolation",https://bandera.inquirer.net/263765/sec-harry-roque-naka-self-isolation,"September 07, 2020"
"DOTr, inatasan ang PCG na mag-deploy ng K9 units sa lahat ng railway stations sa NCR",https://bandera.inquirer.net/263763/dotr-inatasan-ang-pcg-na-mag-deploy-ng-k9-units-sa-lahat-ng-railway-stations-sa-ncr,"September 07, 2020"
Universal Healthcare Budget dapat suportahan ani Lacson,https://bandera.inquirer.net/263761/universal-healthcare-budget-dapat-suportahan-ani-lacson,"September 07, 2020"
Batang umorder ng pagkain online viral na; magulang na-shock,https://bandera.inquirer.net/263738/batang-umorder-ng-pagkain-online-viral-na-magulang-na-shock,"September 07, 2020"
DPWH turnover ng Carmona Mega Isolation Facility,https://bandera.inquirer.net/263693/dpwh-turnover-ng-carmona-mega-isolation-facility,"September 06, 2020"
"Repatriated Overseas Filipinos, umabot na sa 164,368",https://bandera.inquirer.net/263690/repatriated-overseas-filipinos-umabot-na-sa-164368,"September 06, 2020"
"Boac, Marinduque niyanig ng lindol",https://bandera.inquirer.net/263680/boac-marinduque-niyanig-ng-lindol,"September 06, 2020"
"Palasyo, nakiramay sa pagpanaw ni Mayor Nelson Garcia",https://bandera.inquirer.net/263675/palasyo-nakiramay-sa-pagpanaw-ni-mayor-nelson-garcia,"September 06, 2020"
Building 4 ng Navotas Homes-2 isasailalim sa lockdown,https://bandera.inquirer.net/263673/building-4-ng-navotas-homes-2-isasailalim-sa-lockdown,"September 06, 2020"
‘Technical incompetence’ ang nagpabagsak sa 96-taong pamamahala ng PECO–report,https://bandera.inquirer.net/263699/technical-incompetence-ang-nagpabagsak-sa-96-taong-pamamahala-ng-peco-report,"September 06, 2020"
Pagtaas ng revenue collection ng gobyerno inaasahan sa taong 2021,https://bandera.inquirer.net/263525/pagtaas-ng-revenue-collection-ng-gobyerno-inaasahan-sa-taong-2021,"September 05, 2020"
82 barangay sa Quezon City meron nang isolation facilities,https://bandera.inquirer.net/263605/82-barangay-sa-quezon-city-meron-nang-isolation-facilities,"September 05, 2020"
"9 pang Pilipino sa abroad, gumaling sa COVID-19",https://bandera.inquirer.net/263584/siyam-pang-filipino-abroad-gumaling-sa-covid-19,"September 05, 2020"
"Mga tinamaan ng COVID-19 sa Pilipinas, 234,570 na",https://bandera.inquirer.net/263587/mga-tinamaan-ng-covid-19-sa-pilipinas-234570-na,"September 05, 2020"
‘Project of the Century’ na Metro Manila Subway tuloy sa gitna ng pandemic–-Tugade,https://bandera.inquirer.net/263527/project-of-the-century-na-metro-manila-subway-tuloy-sa-gitna-ng-pandemic-sec-tugade,"September 05, 2020"
"Search and rescue operation sa nawawalang barko sa Japan, sinuspinde",https://bandera.inquirer.net/263551/search-and-rescue-operation-sa-nawawalang-barko-sa-japan-sinuspinde,"September 05, 2020"
"Bilang ng kaso ng COVID-19 sa mundo, higit 26.79 milyon na",https://bandera.inquirer.net/263553/bilang-ng-kaso-ng-covid-19-sa-mundo-higit-26-79-milyon-na,"September 05, 2020"
"Dalawa pang kawani ng Kamara, nagpositibo sa COVID-19",https://bandera.inquirer.net/263549/dalawa-pang-kawani-ng-kamara-nagpositibo-sa-covid-19,"September 05, 2020"
"3 dagdag na bus stops sa Edsa Busway, bubuksan ngayong Sabado",https://bandera.inquirer.net/263529/3-dagdag-na-bus-stops-sa-edsa-busway-bubuksan-ngayong-sabado,"September 05, 2020"
Isa pang Pinoy nailigtas sa lumubog na barko malapit sa Japan; 40 iba pa hinahanap pa rin,https://bandera.inquirer.net/263514/isa-pang-pinoy-nailigtas-sa-lumubog-na-barko-malapit-sa-japan-40-iba-pa-hinahanap-pa-rin,"September 05, 2020"
"Consumer alliance sa Iloilo, nagsampa ng reklamo sa ERC laban sa MORE Power",https://bandera.inquirer.net/263600/consumer-alliance-sa-iloilo-nagsampa-ng-reklamo-sa-erc-laban-sa-more-power,"September 04, 2020"
Cebu White Sand sa Manila Bay mas makasasama sa kapaligiran,https://bandera.inquirer.net/263494/cebu-white-sand-sa-manila-bay-mas-makasasama-sa-kapaligiran,"September 04, 2020"
"Mga tinamaan ng COVID-19 sa Pilipinas, 232,072 na",https://bandera.inquirer.net/263490/mga-tinamaan-ng-covid-19-sa-pilipinas-232072-na,"September 04, 2020"
"Bus nawalan ng preno, 13 sasakyan inararo sa Makati City; 13 nasaktan",https://bandera.inquirer.net/263477/bus-nawalan-ng-preno-13-sasakyan-inararo-sa-makati-city,"September 04, 2020"
Globe nakakuha ng 26 permits para karagdagang cells sites sa buong bansa,https://bandera.inquirer.net/263446/globe-nakakuha-ng-26-permits-para-karagdagang-cells-sites-sa-buong-bansa,"September 04, 2020"
Overhaul sa PhilHealth isinusulong sa Kamara,https://bandera.inquirer.net/263444/overhaul-sa-philhealth-isinusulong-sa-kamara,"September 04, 2020"
"Pinoy patay, isa pang kababayan sugatan sa sunog sa tanker malapit sa Sri Lanka",https://bandera.inquirer.net/263456/pinoy-patay-isa-pang-kababayan-sugatan-sa-sunog-sa-tanker-malapit-sa-sri-lanka,"September 04, 2020"
"Employment rate tataas pa, ayon sa DOLE",https://bandera.inquirer.net/263442/employment-rate-tataas-pa-dole,"September 04, 2020"
"WATCH: Panayam sa viral post ni Teacher Rejohn sa estudyanteng walang cellphone, walang wifi",https://bandera.inquirer.net/263429/watch-panayam-sa-viral-post-ni-teacher-rejohn-sa-estudyanteng-walang-cellphone-walang-wifi,"September 04, 2020"
Terms of service ng Facebook babaguhin. Bakit nga ba?,https://bandera.inquirer.net/263376/terms-of-service-ng-facebook-babaguhin-bakit-nga-ba,"September 03, 2020"
"Karagdagang 43 Filipino abroad, gumaling sa COVID-19",https://bandera.inquirer.net/263362/karagdagang-43-filipino-abroad-gumaling-sa-covid-19,"September 03, 2020"
"38 Pinoy seafarers, 4 iba pa hinahanap matapos lumubog isang livestock ship malapit sa Japan",https://bandera.inquirer.net/263338/39-pinoy-seafarers-4-iba-pa-hinahanap-matapos-lumubog-ang-barko-malapit-sa-japan,"September 03, 2020"
"Drug suspek, timbog sa buy-bust operation sa Dumaguete City",https://bandera.inquirer.net/263339/drug-suspek-timbog-sa-buy-bust-operation-sa-dumaguete-city,"September 03, 2020"
"Guiuan, Eastern Samar niyanig ng magnitude 3.6 na lindol",https://bandera.inquirer.net/263309/guiuan-eastern-samar-niyanig-ng-magnitude-3-6-na-lindol,"September 03, 2020"
"Terorismo, hindi dapat bigyan ng puwang sa gitna ng pandemya",https://bandera.inquirer.net/263305/terorismo-hindi-dapat-bigyan-ng-puwang-sa-gitna-ng-pandemya,"September 03, 2020"
Global cases ng COVID-19 mahigit 26.1 milyon na,https://bandera.inquirer.net/263307/global-cases-ng-covid-19-mahigit-26-1-milyon-na,"September 03, 2020"
Apat na talampakang ahas pumasok sa bibig ng isang babaeng tulog,https://bandera.inquirer.net/263289/ahas-pumasok-sa-bibig-ng-isang-babaeng-tulog-sa-bulubunduking-barangay-sa-russia,"September 03, 2020"
"Bilang ng kaso ng COVID-19 sa Pilipinas, 226,440 na",https://bandera.inquirer.net/263249/bilang-ng-kaso-ng-covid-19-sa-pilipinas-226440-na,"September 02, 2020"
"Tulong sa mga naulila ng 2 OFWs sa Abu Dhabi gas explosion, tiniyak ni Bello",https://bandera.inquirer.net/263245/tulong-sa-mga-naulila-ng-2-ofws-sa-abu-dhabi-gas-explosion-tiniyak-ni-bello,"September 02, 2020"
"Sa pagdagsa ng online sellers, mamimili mahalagang maprotektahan, ayon kay Rep. Koko Nograles",https://bandera.inquirer.net/263262/sa-pagdagsa-ng-online-sellers-mamimili-mahalagang-maprotektahan-ayon-kay-rep-koko-nograles,"September 02, 2020"
Bagyo sa labas ng bansa lumakas pa–Pagasa,https://bandera.inquirer.net/263200/bagyo-sa-labas-ng-bansa-lumakas-pa-pagasa,"September 02, 2020"
14 volcanic earthquake naitala sa Bulkang Taal sa magdamag,https://bandera.inquirer.net/263195/14-volcanic-earthquake-naitala-sa-bulkang-taal-sa-magdamag,"September 02, 2020"
Celtics wagi kontra Raptors sa game 2 ng Eastern Conference semifinals ng NBA,https://bandera.inquirer.net/263191/celtics-wagi-kontra-raptors-sa-game-2-ng-eastern-conference-semifinals-ng-nba,"September 02, 2020"
"Panukala para bigyan ng discount OFW remittances, lusot na sa komite sa Kamara",https://bandera.inquirer.net/263161/panukala-para-bigyan-ng-discount-ofw-remittances-lusot-na-sa-komite-sa-kamara,"September 01, 2020"
"Global cases ng COVID-19, nasa 25.6 milyon na",https://bandera.inquirer.net/263119/global-cases-ng-covid-19-nasa-25-6-milyon-na,"September 01, 2020"
"Dating NBI chief Dante Gierran, itinalagang bagong PhilHealth president",https://bandera.inquirer.net/263100/dating-nbi-chief-dante-gierran-itinalagang-bagong-philhealth-president,"September 01, 2020"
8 arestado sa isang videoke bar sa Lucena City,https://bandera.inquirer.net/263117/walo-arestado-sa-isang-videoke-bar-sa-lucena-city,"September 01, 2020"
"Anti-fraud mechanism ng PhilHealth dapat palakasin, ayon kay Angara",https://bandera.inquirer.net/263115/anti-fraud-mechanism-ng-philhealth-dapat-palakasin,"September 01, 2020"
Mambabatas hinimok ang DOH na ihinto na ang paggamit ng rapid test sa COVID-19,https://bandera.inquirer.net/263113/doh-hindi-dapat-ipagamit-ang-rapid-test-sa-pagsusuri-ng-covid-19,"September 01, 2020"
Metro Manila mananatili sa GCQ; Iligan City isinailalim sa MECQ,https://bandera.inquirer.net/263103/metro-manila-mananatili-sa-gcq-iligan-city-isinailalim-sa-mecq,"September 01, 2020"
"20 watawat ng Pilipinas, sinunog sa Biñan City",https://bandera.inquirer.net/263086/20-watawat-ng-pilipinas-sinunog-sa-binan-city,"September 01, 2020"
"India nakapagtala ng halos 80,000 bagong kaso ng COVID-19",https://bandera.inquirer.net/263039/india-nakapagtala-ng-halos-80000-bagong-kaso-ng-covid-19,"August 31, 2020"
"Pangulong Duterte, balik Maynila; bagong PhilHealth president iaanunsyo",https://bandera.inquirer.net/263033/pangulong-duterte-balik-maynila-bagong-philhealth-president-iaanunsyo,"August 31, 2020"
"Global death toll sa COVID-19 mahigit 850,000 na",https://bandera.inquirer.net/263030/global-death-toll-sa-covid-19-mahigit-850000-na,"August 31, 2020"
Guidelines para sa voter registration simula bukas,https://bandera.inquirer.net/263023/guidelines-para-sa-voter-registration-simula-bukas,"August 31, 2020"
"Typhoon Julian bahagyang bumilis, patungo na ng Japan – PAGASA",https://bandera.inquirer.net/263020/typhoon-julian-bahagyang-bumilis-patungo-na-ng-japan-pagasa,"August 31, 2020"
"Bagyong Julian, posibleng lumabas ng PAR sa Lunes ng gabi",https://bandera.inquirer.net/262975/bagyong-julian-posibleng-lumabas-ng-par-sa-lunes-ng-gabi,"August 31, 2020"
"Ospital ng Sampaloc, binigyan ng 976 Avigan tablets ng DOH",https://bandera.inquirer.net/262941/ospital-ng-sampaloc-binigyan-ng-976-avigan-tablets-ng-doh,"August 30, 2020"
"Pangulong Duterte, may virtual conference sa King of Jordan",https://bandera.inquirer.net/262939/pangulong-duterte-may-virtual-conference-sa-king-of-jordan,"August 30, 2020"
"Repatriated Filipinos, umabot na sa 153,124",https://bandera.inquirer.net/262937/repatriated-filipinos-umabot-na-sa-153124,"August 30, 2020"
"P680,000 halaga ng shabu, nakumpiska sa Cebu",https://bandera.inquirer.net/262935/p680000-halaga-ng-shabu-nakumpiska-sa-cebu,"August 30, 2020"
"28 pang Filipino abroad, gumaling sa COVID-19",https://bandera.inquirer.net/262877/28-pang-filipino-abroad-gumaling-sa-covid-19,"August 29, 2020"
"COVID-19 cases sa Pilipinas, 213,131 na",https://bandera.inquirer.net/262855/covid-19-cases-sa-pilipinas-213131-na,"August 29, 2020"
"Global death toll dahil sa COVID-19, higit 841,000 na",https://bandera.inquirer.net/262838/global-death-toll-dahil-sa-covid-19-higit-841000-na,"August 29, 2020"
"Cabangan, Zambales niyanig ng lindol",https://bandera.inquirer.net/262835/cabangan-zambales-niyanig-ng-lindol,"August 29, 2020"
440 pribadong paaralan magsasara ngayong taon,https://bandera.inquirer.net/262817/440-pribadong-paaralan-magsasara-ngayong-taon,"August 29, 2020"
Bagyong Julian isa ng severe tropical storm,https://bandera.inquirer.net/262804/bagyong-julian-isa-ng-severe-tropical-storm,"August 29, 2020"
Bayan ng Ilocos Norte niyanig ng 4.4 magnitude na lindol,https://bandera.inquirer.net/262801/bayan-ng-ilocos-norte-niyanig-ng-4-4-magnitude-na-lindol,"August 29, 2020"
"Governor Generoso, Davao Oriental niyanig ng magnitude 3.2 na lindol",https://bandera.inquirer.net/262761/governor-generoso-davao-oriental-niyanig-ng-magnitude-3-2-na-lindol,"August 28, 2020"
Kaso ng COVID-19 sa buong mundo mahigit 24.6 million na,https://bandera.inquirer.net/262742/kaso-ng-covid-19-sa-buong-mundo-mahigit-24-6-million-na,"August 28, 2020"
Gov. Jonvic Remulla sa isyu ng ‘doggy show’ sa Dasmariñas: Move on na,https://bandera.inquirer.net/262738/gov-jonvic-remulla-sa-isyu-ng-doggy-show-sa-dasmarinas-move-on-na,"August 28, 2020"
4 patay sa pananalasa ng Hurricane Laura sa Louisiana,https://bandera.inquirer.net/262711/4-patay-sa-pananalasa-ng-hurricane-laura-sa-louisiana,"August 28, 2020"
Enrollees para sa SY 2020-2021 mahigit 23.72 milyon na,https://bandera.inquirer.net/262708/enrollees-para-sa-sy-2020-2021-mahigit-23-72-million-na,"August 28, 2020"
"Container vans, ginawang COVID-19 isolation facility sa Pasay",https://bandera.inquirer.net/262691/mga-container-vans-ginawang-covid-19-isolation-facility-sa-pasay,"August 27, 2020"
Meralco pinatawan ng P19M multa ng ERC dahil sa bill shock,https://bandera.inquirer.net/262672/meralco-pinatawan-ng-p19m-multa-ng-erc-dahil-sa-bill-shock,"August 27, 2020"
Sen. Nancy Binay pinababawi na ang deployment ban sa healthcare workers,https://bandera.inquirer.net/262654/sen-nancy-binay-pinababawi-na-ang-deployment-ban-sa-healthcare-workers,"August 27, 2020"
Twin bombings sa Sulu hamon sa pagpapatupad ng anti-terror law,https://bandera.inquirer.net/262634/twin-bombings-sa-sulu-hamon-sa-pagpapatupad-ng-anti-terror-law,"August 27, 2020"
"Kapitan at tresurerang nag-doggy sa Zoom meeting ng barangay, bumaba na sa pwesto",https://bandera.inquirer.net/262620/kapitan-at-tresurerang-nag-doggy-sa-zoom-meeting-ng-barangay-bumaba-na-sa-pwesto,"August 27, 2020"
Enrollees para sa SY 2020-2021 mahigit 23.69 milyon na,https://bandera.inquirer.net/262596/enrollees-para-sa-sy-2020-2021-mahigit-23-69-milyon-na,"August 27, 2020"
"Ayaw patalo sa Brazil: Kapitan at kanyang tresurera, nag-doggy sa Zoom meeting sa Dasmariñas",https://bandera.inquirer.net/262571/ayaw-patalo-sa-brazil-kapitan-at-kanyang-tresurera-nag-doggy-sa-zoom-meeting-sa-dasmarinas,"August 27, 2020"
"Rep. Paul Daza, positibo sa COVID-19",https://bandera.inquirer.net/262568/rep-paul-daza-positibo-sa-covid-19,"August 26, 2020"
"TV Patrol sa mga rehiyon, mapapanood sa huling pagkakataon sa Biyernes",https://bandera.inquirer.net/262562/tv-patrol-sa-mga-rehiyon-mapapanood-sa-huling-pagkakataon-sa-biyernes,"August 26, 2020"
"Hot pursuit ops, ipinag-utos sa pagpatay sa chief of police sa Carmen, Cotabato",https://bandera.inquirer.net/262541/hot-pursuit-ops-ipinag-utos-sa-pagpatay-sa-chief-of-police-sa-carmen-cotabato,"August 26, 2020"
"Ookla Speedtest: Internet speed sa Pinas, patuloy na bumubuti",https://bandera.inquirer.net/262538/ookla-speedtest-internet-speed-sa-pinas-patuloy-na-bumubuti,"August 26, 2020"
Nawalan ng trabaho prayoridad na mabigyan ng pagkakakitaan ng TokTok,https://bandera.inquirer.net/262528/nawalan-ng-trabaho-prayoridad-na-mabigyan-ng-pagkakakitaan-ng-toktok,"August 26, 2020"
"Sarangani, Davao Occidental niyanig ng magnitude 4.6 na lindol",https://bandera.inquirer.net/262520/sarangani-davao-occidental-niyanig-ng-magnitude-4-6-na-lindol,"August 26, 2020"
Bayanihan 2 pinalagyan ng safety measures para hindi makurakot ang pondo,https://bandera.inquirer.net/262518/bayanihan-2-pinalagyan-ng-safety-measures-para-hindi-makurakot-ang-pondo,"August 26, 2020"
Archbishop Oscar Cruz pumanaw na,https://bandera.inquirer.net/262483/archbishop-oscar-cruz-pumanaw-na,"August 26, 2020"
"Matapos sabihan ni Duterte na magbitiw, Morales bababa bilang presidente ng PhilHealth ngayong Miyerkules",https://bandera.inquirer.net/262468/matapos-sabihan-ni-duterte-na-magbitiw-morales-bababa-bilang-presidente-ng-philhealth-ngayong-miyerkules,"August 26, 2020"
"Ex-NCMH official, 6 na iba pa inasunto sa QC ‘ambush slay case’",https://bandera.inquirer.net/262461/ex-ncmh-official-6-na-iba-pa-inasunto-sa-qc-ambush-slay-case,"August 25, 2020"
"Hirit na TRO ng ABS-CBN vs cease and desist order ng NTC, ibinasura ng SC",https://bandera.inquirer.net/262430/hirit-na-tro-ng-abs-cbn-vs-cease-and-desist-order-ng-ntc-ibinasura-ng-sc,"August 25, 2020"
Pangulong Duterte sa pinalulutang na RevGov: “Wala akong pakialam diyan”,https://bandera.inquirer.net/262428/pangulong-duterte-sa-pinalulutang-na-revgov-wala-akong-pakialam-diyan,"August 25, 2020"
"Capiz Governor Esteban Contreras, positibo sa COVID-19",https://bandera.inquirer.net/262426/capiz-governor-esteban-contreras-positibo-sa-covid-19,"August 25, 2020"
Grupo ng mga abogado nanawagang arestuhin mga promotor ng RevGov,https://bandera.inquirer.net/262454/grupong-pro-constitution-nanawagang-arestuhin-mga-promotor-ng-revgov,"August 25, 2020"
"Madulas na palengke ng Pasig, ipinaayos na ni Mayor Vico: Pasigueños natuwa, meron ding kinilig",https://bandera.inquirer.net/262416/madulas-na-palengke-ng-pasig-ipinaayos-na-ni-mayor-vico-pasiguenos-natuwa-meron-ding-kinilig,"August 25, 2020"
